symbol,price,dollarvolume,high,high52,daysgap,change,open,close,averagevolume,changefromopen,volume,low,low52,relativevolume,beta,marketcap,peratio,pfcfratio,evsales,evebit,earningsyield,ptbvratio,peratio10y,enterprisevalue,psratio,pocfratio,evearnings,evfcf,fcfyield,peratio3y,peforward,pbratio,pegratio,evebitda,priceebitda,fcfevyield,peratio5y,rsi,atr,ma20,ma200,ma150ch,rsiweekly,sharperatio,ma50,ma20ch,ma200ch,rsimonthly,sortinoratio,ma50ch,ma150,ma50vs200,n,exchange,employeeschange,lastreportdate,isin,industry,country,employeeschangepercent,fiscalyearend,website,sector,employees,founded,isprimarylisting,earningsdate,lastearningsdate,nextearningsdate,low52ch,alltimehighchange,alltimelowchange,high52ch,alltimehighdate,alltimelowdate,alltimehigh,alltimelow,ch1w,ch6m,ch3y,ch15y,ch1m,chytd,ch5y,ch20y,ch3m,ch10y,ch1y,tr1w,tr6m,tr3y,tr15y,tr1m,trytd,tr5y,tr20y,tr3m,tr1y,tr10y,cagr1y,cagr10y,cagr3y,cagr15y,cagr5y,cagr20y,dividendyield,dividendgrowth,divcagr5,payoutfrequency,exdivdate,dps,dividendgrowthyears,divcagr10,buybackyield,paymentdate,lastdividend,divcagr3,payoutratio,totalreturn,sharesout,sharesqoq,float,sharesinsiders,sharesyoy,sharesinstitutions,revenue,revenuegrowth3y,revenuegrowthquarters,revenuegrowth,revenuegrowth5y,revenuegrowthq,revenuegrowthyears,netincome,netincomegrowth3y,netincomegrowthquarters,netincomegrowth,netincomegrowth5y,netincomegrowthq,netincomegrowthyears,eps,epsgrowth3y,epsgrowthquarters,epsgrowth,epsgrowth5y,epsgrowthq,epsgrowthyears,grossprofit,grossprofitgrowth3y,operatingincomegrowth,operatingincomegrowth5y,grossprofitgrowth,grossprofitgrowth5y,operatingincomegrowth_view_8,operatingincomegrowth5y_view_8,grossprofitgrowth_view_8,grossprofitgrowth5y_view_8,operatingincomegrowthq,ebit,grossprofitgrowthq,operatingincome,operatingincomegrowth3y,ebitda,grossmargin,profitmargin,ebitmargin,operatingmargin,fcfmargin,pretaxmargin,ebitdamargin,operatingcf,netcf,adjustedfcf,ocfgrowth,fcfgrowthq,ocfgrowth5y,investingcf,capex,fcfpershare,fcfgrowth3y,ocfgrowthq,ocfgrowth10y,financingcf,fcf,fcfgrowth,fcfgrowth5y,ocfgrowth3y,sharebasedcomp,rndbyrevenue,sbcbyrevenue,researchanddevelopment,total_assets,total_liabilities,total_equity,working_capital_view10,net_working_capital,total_cash,total_debt,net_cash,tangible_book_value,debtgrowthqoq,netcashgrowth,debtgrowth3y,debtgrowth,debtgrowth5y,netcashbymarketcap,bvpershare,tangiblebookvaluepershare,currentratio,debtebitda,quickratio,debtfcf,debtequity,interestcoverage,shortratio,roe,roce,roic5y,roa,roe5y,revperemployee,roic,roa5y,profitperemployee,lastsplittype,lastsplitdate,incometax,taxrate,taxbyrevenue,ffo,pffo,lynchfairvalue,grahamupside,grahamnumber,lynchupside,assetturnover,fscore,inventoryturnover,zscore,asset_turnover,capex_intensity,fcf_margin_calc,fcf_margin,debt_to_assets,data_date,last_updated
TAJ.N0000,None,153390.0,None,None,1.09,None,None,None,None,2.16,None,None,None,151.49,0.34,6500000000.0,None,24.35,2.61,None,-5.36,None,None,9010000000.0,1.88,15.73,-25.90,33.78,4.11,None,None,-10.00,None,32.01,24.21,2.96,None,48.17,1.66,38.05,36.42,-8.91,47.35,0.97,38.95,-0.64,3.79,61.21,1.85,-2.95,41.50,50over200,TAL Lanka Hotels PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Hotels and Motels,Sri Lanka,None,March,tajhotels.com,None,565,1980,True,Apr 17 2026,Jan 15 2026,Apr 17 2026,107.69,-57.53,1580.00,-27.31,Sep 24 2010,Nov 30 2000,89.00,2.25,-0.26,-18.00,136.25,-46.61,-5.26,-7.58,170.00,170.00,-14.48,71.04,64.35,-0.26,-18.00,136.25,-46.61,-5.26,-7.58,170.00,170.00,-14.48,64.35,71.04,64.40,5.51,33.18,-4.10,21.98,5.09,None,None,None,None,None,0,None,None,-11.34,None,0,None,None,-11.34,171870000.0,0.36,14470000.0,2.35,11.34,4.45,3460000000.0,26.44,None,-5.56,18.50,-2.43,None,-347960000.0,None,None,None,None,None,None,-2.24,None,None,None,None,None,None,932830000.0,None,None,None,-7.90,None,None,None,-7.90,None,None,-55120000.0,-7.18,-55120000.0,None,268360000.0,26.98,-10.06,-1.59,-1.59,7.72,-11.91,7.76,412940000.0,-111590000.0,266800000.0,75.34,None,None,-147600000.0,-146140000.0,1.55,None,None,-4.15,-376930000.0,266800000.0,None,None,None,,None,None,None,4650000000.0,5290000000.0,-649530000.0,-1640000000.0,-932150000.0,167030000.0,2680000000.0,-2520000000.0,-656330000.0,12.14,,-18.76,-34.26,4.81,-38.74,-3.78,-3.82,0.3,9.53,0.16,10.06,None,-0.15,None,None,-2.41,-10.46,-0.73,None,6120000.0,-3.04,-4.73,-615870.0,None,None,-63720000.0,None,-1.84,None,None,None,None,None,None,0.73,3,23.63,-0.61,0.7440860215053764,-4.223699421965318,7.710982658959538,7.710982658959538,57.634408602150536,2026-02-15,2026-02-15T16:14:12.828390
TANG.N0000,None,122690.0,None,None,0.20,None,None,None,None,0.20,None,None,None,49.49,0.22,2540000000.0,13.76,23.37,1.92,11.52,7.26,0.76,14.95,2170000000.0,2.24,11.21,11.79,20.01,4.28,None,None,0.76,None,8.18,11.24,5.00,None,50.25,4.67,125.61,113.36,-0.42,52.78,1.23,127.44,0.91,11.81,64.83,2.50,-0.54,127.29,50over200,Tangerine Beach Hotels PLC,Colombo Stock Exchange,18,Sep 30 2025,None,Hotels and Motels,Sri Lanka,6.25,March,tangerinehotels.com,None,306,1980,True,Feb 11 2026,Feb 11 2026,Feb 18 2026,92.05,-23.07,2177.63,-23.07,Aug 29 2025,Sep 19 2000,164.75,5.57,0.20,-0.78,106.10,29.34,-1.17,2.22,229.22,533.75,-7.82,111.25,59.64,0.20,-0.78,106.10,40.79,-1.17,2.22,229.22,589.85,-7.82,59.64,123.84,59.69,8.39,27.25,2.31,26.92,10.14,None,None,None,None,None,0,None,7.18,-0.02,None,1.00,None,None,-0.02,20000000.0,2.48,8010000.0,17.72,0.02,27.65,1130000000.0,35.25,None,12.27,19.51,18.06,None,184110000.0,None,None,498.41,67.84,None,None,9.21,None,None,498.32,67.85,None,None,771780000.0,40.43,None,None,17.47,16.54,None,None,17.47,16.54,None,149650000.0,24.90,149650000.0,None,225530000.0,68.12,16.25,13.21,13.21,9.57,17.10,19.91,226070000.0,-17880000.0,108460000.0,139.74,None,56.26,-230470000.0,-117620000.0,5.42,None,135.43,3.50,-13650000.0,108460000.0,None,None,None,,None,None,None,4360000000.0,1040000000.0,3320000000.0,353560000.0,-15990000.0,449470000.0,84840000.0,364630000.0,3320000000.0,41.5,51.19,13.59,-2.05,15.98,14.38,166.04,166.03,2.63,0.37,2.24,0.78,0.03,47.10,None,5.98,3.61,-3.38,2.31,-2.16,3700000.0,4.82,-1.57,601680.0,Forward,Apr 19 2007,9660000.0,4.98,0.85,None,None,230.25,46.35,185.50,81.66,0.28,8,9.02,1.79,0.2591743119266055,-10.408849557522123,9.598230088495576,9.598230088495576,1.9458715596330274,2026-02-15,2026-02-15T16:14:12.828390
TAP.N0000,None,5080000.0,None,None,3.36,None,None,None,None,-1.00,None,None,None,18.50,0.42,39710000000.0,8.35,None,2.06,30.51,11.98,4.57,None,36870000000.0,2.22,None,7.75,-413.41,-0.22,19.26,None,2.65,None,27.56,27.34,-0.24,23.71,40.92,1.73,41.33,33.64,8.98,53.73,0.66,40.54,-4.19,17.72,65.74,1.24,-2.32,36.34,50over200,Ambeon Capital PLC,Colombo Stock Exchange,-2481,Sep 30 2025,None,Computer Programming Data Processing And Other Computer Related Services,Sri Lanka,-77.19,March,ambeoncapital.com,None,733,2006,True,Feb 11 2026,Feb 11 2026,Feb 18 2026,79.19,-23.85,1550.00,-23.85,Jan 26 2026,Feb 26 2014,52.00,2.40,-3.41,48.87,273.59,None,-4.12,None,560.00,None,-17.50,780.00,32.44,-0.92,52.72,283.24,None,-1.64,2.58,577.05,None,-15.37,35.86,875.93,35.89,25.58,56.48,None,46.61,None,5.05,None,None,None,Feb 13 2026,2.00,1,None,None,Mar 5 2026,1.00,None,None,5.04,1000000000.0,0.13,108620000.0,5.38,None,5.59,17860000000.0,3.75,None,11.84,5.95,-8.11,None,4760000000.0,208.15,None,852.91,86.40,None,None,4.74,208.15,None,866.91,87.25,None,None,4219999999.9999995,-4.50,46.04,8.82,30.48,2.17,46.04,8.82,30.48,2.17,22.09,1370000000.0,21.72,1370000000.0,-12.20,1450000000.0,23.65,26.63,7.66,7.66,None,35.27,8.13,-55150000.0,696460000.0,-89180000.0,None,None,None,-7000000000.0,-34030000.0,-0.09,None,None,None,7750000000.0,-89180000.0,None,None,None,,None,None,None,35160000000.0,20190000000.0,14960000000.0,12190000000.0,3970000000.0,21170000000.0,13500000000.0,7680000000.0,8700000000.0,17.64,456.32,21.04,147.96,4.91,19.34,10.1,8.67,1.64,9.01,1.51,-151.32,0.90,1.31,None,50.54,8.44,11.64,3.00,6.09,24360000.0,18.29,3.92,6490000.0,Forward,Sep 27 2013,277740000.0,4.41,1.56,None,None,118.56,-17.11,32.82,199.41,0.63,5,6.29,2.15,0.5079635949943118,-0.19053751399776037,-0.49932810750279955,-0.49932810750279955,38.395904436860064,2026-02-15,2026-02-15T16:14:12.828390
TESS.N0000,None,5220000.0,None,None,4.76,None,None,None,None,-4.55,None,None,None,56.34,0.43,1520000000.0,47.41,None,47.33,None,2.17,5.42,None,1970000000.0,36.32,None,59.93,-14.44,-9.02,None,None,5.42,None,None,None,-6.92,None,57.92,0.23,1.96,1.40,38.98,64.17,1.01,1.69,7.14,49.79,70.71,1.69,24.41,1.51,50over200,Tess Agro PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Groceries And Related Products,Sri Lanka,None,March,tess.lk,None,None,1992,True,Jan 30 2026,Jan 30 2026,None,110.00,-59.42,600.00,-16.00,Sep 16 2011,Mar 13 2019,5.18,0.30,-4.55,75.00,90.91,-3.45,31.25,40.00,250.00,115.39,31.25,50.00,90.91,-4.55,75.00,90.91,2.81,31.25,40.00,250.00,129.35,31.25,90.91,53.41,90.99,4.37,24.05,0.18,28.48,4.24,None,None,None,None,None,0,None,None,None,None,0.04,None,None,None,743730000.0,7.26,147480000.0,26.64,None,0.30,41710000.0,156.06,None,161.84,46.17,-25.78,None,32950000.000000004,69.04,None,None,None,2184.42,None,0.04,36.29,None,None,None,2672.00,None,16649999.999999998,None,None,None,94.69,149.89,None,None,94.69,149.89,None,-25250000.0,-67.86,-25250000.0,None,-12000000.0,39.91,78.98,-60.54,-60.54,None,89.12,-28.77,-81430000.0,112140000.0,-136710000.0,None,None,None,-13580000.0,-55280000.0,-0.18,None,None,None,207160000.0,-136710000.0,None,None,None,,None,None,None,884210000.0,604880000.0,279330000.0,10310000.0,91310000.0,71420000.0,530700000.00000006,-459280000.0,279330000.0,78.38,,13.88,55.49,8.66,-30.31,0.38,0.38,1.06,,0.51,-3.88,1.90,-2.89,None,11.50,-3.52,-2.91,-1.98,-10.04,,-3.67,-1.50,,Forward,Dec 23 2013,4230000.0,11.37,10.13,None,None,1.11,-70.87,0.61,-47.26,0.05,3,0.48,0.08,0.04717205188812612,-132.5341644689523,-327.7631263485975,-327.7631263485975,60.019678583142024,2026-02-15,2026-02-15T16:14:12.828390
TESS.X0000,None,798310.0,None,None,6.67,None,None,None,None,-12.50,None,None,None,35.44,None,1520000000.0,45.99,None,47.33,None,2.17,5.42,None,1970000000.0,36.32,None,59.93,-14.44,-9.02,None,None,5.42,None,None,None,-6.92,None,52.93,0.18,1.36,1.02,26.35,60.89,1.03,1.19,3.32,37.12,69.22,1.68,17.65,1.11,50over200,Tess Agro PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Groceries And Related Products,Sri Lanka,None,March,tess.lk,None,None,1992,False,Jan 30 2026,Jan 30 2026,None,133.33,-30.00,600.00,-17.65,Jan 4 2022,Mar 13 2020,2.00,0.20,-12.50,40.00,55.56,None,16.67,27.27,180.00,None,16.67,None,75.00,-12.50,40.00,61.32,None,16.67,27.27,190.37,None,16.67,75.00,21.36,75.07,1.95,17.28,None,23.77,None,None,None,None,None,None,0,None,None,None,None,0,None,None,None,,7.26,147480000.0,26.64,None,0.30,41710000.0,156.06,None,161.84,46.17,-25.78,None,32950000.000000004,69.04,None,None,None,2184.42,None,0.04,36.29,None,None,None,2672.00,None,16649999.999999998,None,None,None,94.69,149.89,None,None,94.69,149.89,None,-25250000.0,-67.86,-25250000.0,None,-12000000.0,39.91,78.98,-60.54,-60.54,None,89.12,-28.77,-81430000.0,112140000.0,-136710000.0,None,None,None,-13580000.0,-55280000.0,None,None,None,None,207160000.0,-136710000.0,None,None,None,,None,None,None,884210000.0,604880000.0,279330000.0,10310000.0,91310000.0,71420000.0,530700000.00000006,-459280000.0,279330000.0,78.38,,13.88,55.49,8.66,-30.31,0.38,0.38,1.06,,0.51,-3.88,1.90,-2.89,None,11.50,-3.52,-2.91,-1.98,-10.04,,-3.67,-1.50,,Forward,Dec 23 2013,4230000.0,11.37,10.13,None,None,0.76,-69.97,0.42,-45.64,0.05,3,0.48,0.08,0.04717205188812612,-132.5341644689523,-327.7631263485975,-327.7631263485975,60.019678583142024,2026-02-15,2026-02-15T16:14:12.828390
TILE.N0000,None,891870.0,None,None,0.20,None,None,None,None,-1.18,None,None,None,25.03,0.17,13340000000.0,13.81,37.24,1.19,11.39,7.27,0.85,5.89,15580000000.0,1.02,13.74,16.07,43.48,2.69,7.06,None,0.85,None,7.69,8.64,2.30,6.03,45.68,1.23,51.06,52.38,-3.56,44.80,-0.44,50.51,-1.48,-3.97,48.26,-0.43,-0.42,52.16,50under200,Lanka Tiles PLC,Colombo Stock Exchange,371,Sep 30 2025,None,Structural Clay Products,Sri Lanka,71.48,March,lankatiles.com,None,890,1977,True,Oct 31 2025,Oct 31 2025,None,4.79,-60.55,102973.77,-13.28,Jan 20 2022,Oct 27 1998,127.50,0.05,-1.37,-4.19,13.80,86.30,-3.27,0.80,6.68,669.47,-1.76,136.37,-8.55,-1.37,-4.19,53.60,423.25,-3.27,0.80,75.93,3073.22,-1.76,-4.93,413.28,-4.93,17.77,15.38,11.66,11.96,18.87,4.17,-63.16,-8.25,None,None,2.10,None,1.01,1.15,Jul 21 2025,0.40,-37.00,57.44,5.32,265250000.0,-3.30,64560000.0,2.60,-1.15,13.62,13090000000.0,-8.77,None,-8.28,10.06,-16.20,None,969740000.0,-41.76,None,-58.15,5.70,-25.27,None,3.64,-41.85,None,-57.66,5.65,-24.65,None,4090000000.0,-20.20,-67.80,-5.25,-32.48,8.46,-67.80,-5.25,-32.48,8.46,-54.91,917770000.0,-19.36,917770000.0,-44.73,1540000000.0,31.23,7.41,7.01,7.01,2.74,10.48,11.80,971040000.0,-904840000.0,358310000.0,-24.64,None,-10.31,-929240000.0,-612730000.0,1.35,-37.91,None,-4.86,-942710000.0,358310000.0,-2.05,-19.85,-23.90,,None,None,None,21900000000.0,6170000000.0,15730000000.0,7070000000.0,9270000000.0,169810000.0,2410000000.0,-2240000000.0,15650000000.0,17.99,,23.61,-2.24,-0.51,-16.82,59.33,59.0,2.73,1.53,0.74,6.74,0.15,6.39,None,5.95,5.15,24.24,2.62,24.38,14710000.0,3.52,13.09,1090000.0,Forward,Apr 1 2021,446200000.0,32.53,3.41,None,None,20.77,38.62,69.73,-58.71,0.60,5,1.09,3.32,0.597716894977169,-4.680901451489687,2.7372803666921315,2.7372803666921315,11.004566210045661,2026-02-15,2026-02-15T16:14:12.828390
TJL.N0000,None,101200000.0,None,None,-2.86,None,None,None,None,0.27,None,None,None,225.36,0.26,27050000000.0,12.04,5.54,0.39,6.82,8.26,0.87,33.56,25480000000.0,0.41,4.36,11.40,5.22,18.05,88.02,None,0.86,None,3.88,4.18,19.16,55.73,57.41,1.23,35.99,42.44,-8.14,44.75,-1.05,35.88,4.20,-11.64,43.25,-1.33,4.51,40.83,50under200,Teejay Lanka PLC,Colombo Stock Exchange,303,Sep 30 2025,None,Textile Mill Products,Sri Lanka,9.61,March,teejay.com,None,3455,2000,True,Oct 31 2025,Oct 31 2025,None,11.94,-36.44,449.85,-36.44,Feb 17 2025,Aug 15 2011,59.00,6.82,-2.34,-21.05,7.14,None,1.35,7.45,-8.09,None,-5.06,17.56,-31.82,-2.34,-21.05,17.12,None,1.35,7.45,13.37,None,-5.06,-28.46,80.21,-28.48,6.07,5.41,None,2.54,None,6.27,56.67,7.33,None,None,2.35,1,5.32,1.87,Jul 18 2025,1.60,46.33,75.83,8.13,721460000.0,-0.15,418160000.0,4.11,-1.87,14.38,65620000000.00001,-4.41,None,2.75,17.45,-10.40,None,2240000000.0,-17.05,None,15.61,5.06,-80.18,None,3.11,-17.06,None,17.77,4.64,-80.00,None,7130000000.0,0.88,18.53,12.81,17.19,16.99,18.53,12.81,17.19,16.99,-75.12,3740000000.0,-34.98,3740000000.0,-1.67,6470000000.0,10.87,3.41,5.70,5.70,7.44,5.11,9.87,6210000000.0,860840000.0,4880000000.0,438.10,None,22.42,-1820000000.0,-1330000000.0,6.77,26.10,75.20,10.93,-3530000000.0,4880000000.0,None,29.47,-11.74,4980000.0,None,0.01,None,55170000000.0,23730000000.0,31450000000.0,15830000000.0,11170000000.0,9440000000.0,7870000000.0,1570000000.0,30990000000.0,-1.83,,-19.35,-20.45,11.54,5.81,43.59,42.96,1.91,1.2,1.22,1.61,0.25,4.82,None,7.23,9.88,8.90,4.22,8.70,18990000.0,8.39,3.96,647120.0,None,None,1120000000.0,33.29,1.70,None,None,15.76,47.39,55.27,-57.97,1.18,8,4.90,2.89,1.189414536885989,-2.0268210911307523,7.43675708625419,7.43675708625419,14.264999093710351,2026-02-15,2026-02-15T16:14:12.828390
TKYO.N0000,None,206920000.0,None,None,0.24,None,None,None,None,-1.88,None,None,None,372.74,0.42,43470000000.0,13.79,None,1.08,10.78,7.69,1.42,7.48,57890000000.0,0.81,13.69,17.32,-27.67,-4.81,7.91,10.22,1.41,None,7.86,6.07,-3.61,7.16,32.87,2.48,110.76,89.86,10.21,56.86,1.13,110.08,-5.65,16.29,70.85,2.06,-5.07,94.82,50over200,Tokyo Cement Company (Lanka) PLC,Colombo Stock Exchange,33,Sep 30 2025,None,Cement Hydraulic,Sri Lanka,2.75,March,tokyocement.com,None,1234,1982,True,Feb 5 2026,Feb 5 2026,Feb 19 2026,53.68,-11.06,18634.31,-11.06,Jan 21 2026,Nov 17 1993,117.50,0.56,-5.64,31.94,208.18,133.80,-7.93,-7.93,49.48,979.55,13.10,264.93,40.27,-5.64,31.94,241.71,253.21,-7.93,-7.93,71.78,1737.48,13.10,44.12,369.19,44.15,16.72,50.61,8.78,11.43,15.67,2.15,12.50,-2.09,None,None,2.25,2,1.58,-0.04,Aug 26 2025,2.25,18.17,29.59,2.11,441050000.0,0.04,213500000.0,2.61,0.04,22.37,53460000000.0,-3.90,None,6.95,8.36,18.00,None,3340000000.0,4.75,None,23.98,-2.34,-6.82,None,7.58,4.80,None,23.93,-2.34,-6.58,None,17430000000.0,-2.88,20.46,-1.47,6.30,9.93,20.46,-1.47,6.30,9.93,16.52,5370000000.0,14.44,5370000000.0,-25.07,7160000000.0,32.61,6.25,10.04,10.04,None,8.55,13.40,3180000000.0,-1150000000.0,-2089999999.9999998,-22.89,None,-15.10,-5090000000.0,-5270000000.0,-4.74,None,-40.83,0.59,764750000.0,-2089999999.9999998,None,None,37.86,,None,None,None,57540000000.0,26740000000.0,30800000000.0,3400000000.0,9930000000.0,3070000000.0,17370000000.0,-14310000000.0,30630000000.0,23.75,,24.34,15.13,8.06,-32.91,69.6,69.46,1.24,2.36,0.57,-8.30,0.56,4.21,None,11.26,12.33,17.96,6.08,13.65,43330000.0,9.05,9.00,2710000.0,Forward,Sep 5 2023,1230000000.0,26.93,2.30,None,None,37.88,4.23,108.92,-63.75,0.97,3,5.14,2.61,0.9290928050052137,-9.857837635615413,-3.9094650205761314,-3.9094650205761314,30.18769551616267,2026-02-15,2026-02-15T16:14:12.828390
TKYO.X0000,None,92000000.0,None,None,0.23,None,None,None,None,0.23,None,None,None,163.69,None,43470000000.0,13.01,None,1.08,10.78,7.69,1.42,7.48,57890000000.0,0.81,13.69,17.32,-27.67,-4.81,7.91,9.64,1.41,None,7.86,6.07,-3.61,7.16,33.32,2.39,91.93,75.43,8.90,56.41,0.88,90.47,-6.12,14.41,67.72,1.62,-4.61,79.25,50over200,Tokyo Cement Company (Lanka) PLC,Colombo Stock Exchange,33,Sep 30 2025,None,Cement Hydraulic,Sri Lanka,2.75,March,tokyocement.com,None,1234,1982,False,Feb 4 2026,Feb 4 2026,Feb 19 2026,49.48,-11.94,1914.00,-11.53,Jan 21 2026,Dec 23 2008,98.00,4.29,-5.16,28.42,182.53,181.59,-8.68,-8.97,36.20,1066.69,12.96,232.12,32.16,-5.16,28.42,217.59,360.40,-8.68,-8.97,59.40,3379.28,12.96,36.53,341.69,36.56,16.01,46.98,10.72,9.77,19.42,2.60,12.50,-2.09,None,Aug 11 2025,2.25,2,8.20,-0.04,Aug 26 2025,2.25,18.17,29.59,2.56,,0.04,213500000.0,2.61,0.04,22.37,53460000000.0,-3.90,None,6.95,8.36,18.00,None,3340000000.0,4.75,None,23.98,-2.34,-6.82,None,7.58,4.80,None,23.93,-2.34,-6.58,None,17430000000.0,-2.88,20.46,-1.47,6.30,9.93,20.46,-1.47,6.30,9.93,16.52,5370000000.0,14.44,5370000000.0,-25.07,7160000000.0,32.61,6.25,10.04,10.04,None,8.55,13.40,3180000000.0,-1150000000.0,-2089999999.9999998,-22.89,None,-15.10,-5090000000.0,-5270000000.0,None,None,-40.83,0.59,764750000.0,-2089999999.9999998,None,None,37.86,,None,None,None,57540000000.0,26740000000.0,30800000000.0,3400000000.0,9930000000.0,3070000000.0,17370000000.0,-14310000000.0,30630000000.0,23.75,,24.34,15.13,8.06,-32.91,69.6,69.46,1.24,2.36,0.57,-8.30,0.56,4.21,None,11.26,12.33,17.96,6.08,13.65,43330000.0,9.05,9.00,2710000.0,Forward,Sep 5 2023,1230000000.0,26.93,2.30,None,None,33.32,10.69,95.97,-61.57,0.97,3,5.14,2.61,0.9290928050052137,-9.857837635615413,-3.9094650205761314,-3.9094650205761314,30.18769551616267,2026-02-15,2026-02-15T16:14:12.828390
TPL.N0000,None,2970000.0,None,None,0.17,None,None,None,None,-0.17,None,None,None,162.82,-0.02,6860000000.0,7.20,7.13,0.37,2.71,13.90,0.94,4.63,3000000000.0,0.84,4.43,3.14,3.12,14.02,3.85,None,0.94,None,2.15,5.04,32.09,3.56,49.11,4.45,143.93,152.19,-7.10,44.48,-0.09,145.97,0.40,-5.05,53.51,0.11,-1.00,155.55,50under200,Talawakelle Tea Estates PLC,Colombo Stock Exchange,-141,Sep 30 2025,None,Miscellaneous Food Preparations And Kindred Products,Sri Lanka,-3.32,March,talawakelleteas.com,None,4106,1992,True,Nov 14 2025,Nov 14 2025,None,9.89,-19.72,18965.84,-19.72,Sep 30 2025,May 8 2000,180.00,0.76,2.30,-8.83,60.56,542.22,-3.02,-1.70,215.16,1056.00,-8.69,882.99,3.40,2.30,-6.95,140.61,2353.73,-3.02,-0.70,479.65,5903.61,-7.76,7.41,2613.42,7.42,39.10,33.99,23.78,42.12,22.72,3.94,-53.99,-1.23,Semi-Annual,Jan 12 2026,5.69,None,20.73,0.02,Jan 26 2026,1.55,-44.26,16.38,3.96,47500000.0,-0.14,6190000.0,5.63,-0.02,None,8130000000.000001,8.88,None,5.91,14.89,-2.13,None,954060000.0,-19.07,None,-44.34,21.03,-74.55,None,20.08,-19.06,None,-44.33,19.08,-74.49,None,1560000000.0,-4.70,-35.11,28.35,-25.70,25.13,-35.11,28.35,-25.70,25.13,-77.09,1110000000.0,-64.63,1110000000.0,-11.52,1360000000.0,19.18,11.73,13.60,13.60,11.83,17.82,16.75,1550000000.0,371050000.0,962130000.0,-14.27,30.71,15.53,-749790000.0,-586470000.0,20.26,-10.04,6.62,12.12,-427750000.0,962130000.0,-15.29,10.37,-3.66,,None,None,None,10990000000.0,3710000000.0,7280000000.0,4170000000.0,-136020000.0,4360000000.0,498470000.0,3870000000.0,7270000000.0,2.28,11.12,11.05,-3.34,8.4,56.32,153.28,153.1,4.43,0.36,4.03,0.52,0.07,15.14,None,13.72,11.32,39.53,6.49,26.85,1980000.0,21.42,10.63,232360.0,Forward,Feb 16 2021,495140000.0,34.17,6.09,None,None,422.32,82.13,263.17,192.26,0.76,5,10.24,3.51,0.7397634212920838,-7.213653136531365,11.83431734317343,11.83431734317343,4.535668789808917,2026-02-15,2026-02-15T16:14:12.828390
TRAN.N0000,None,2790.0,None,None,None,None,None,None,None,None,None,None,None,1.45,0.09,11400000000.0,36.42,14.75,2.61,26.83,2.70,1.66,158.82,12140000000.0,2.45,12.00,39.49,15.71,6.78,123.38,None,1.66,None,16.79,16.79,6.37,None,45.80,1.78,57.31,54.46,-3.34,48.46,0.74,58.78,-0.54,4.66,59.07,1.33,-3.03,58.97,50over200,Trans Asia Hotels PLC,Colombo Stock Exchange,7,Sep 30 2025,None,Hotels and Motels,Sri Lanka,1.13,March,cinnamonhotels.com,None,625,1981,True,Jan 29 2026,Jan 29 2026,May 22 2026,54.05,-49.33,5748.55,-17.39,Jan 20 2011,Sep 10 1996,112.50,0.97,None,2.52,21.28,-47.34,-4.36,-1.72,-9.52,111.11,-9.52,-32.94,32.56,None,2.52,22.79,-30.57,-4.36,-1.72,-8.39,202.21,-9.52,34.22,-25.13,34.24,-2.85,7.08,-2.40,-1.74,5.69,1.75,None,None,None,None,1.00,None,-6.70,2.61,May 2 2025,0.50,None,32.52,4.36,200000000.0,-1.52,9910000.0,2.28,-2.61,5.47,4650000000.0,18.37,None,4.39,22.10,4.49,None,307480000.0,54.27,None,63.29,76.87,0.23,None,1.57,54.98,None,67.66,77.47,3.70,None,1990000000.0,22.11,76.17,None,1.03,22.39,76.17,None,1.03,22.39,-6.94,452560000.0,0.15,452560000.0,67.20,679130000.0,42.73,6.61,9.72,9.72,16.61,9.47,14.59,950240000.0,392230000.0,772350000.0,109.87,32.04,38.01,-173680000.0,-177260000.0,3.86,None,59.99,7.01,-384330000.0,772980000.0,363.69,46.20,65.00,631000.0,None,0.01,None,9870000000.0,3000000000.0,6870000000.0,-968650000.0,-440520000.0,71990000.0,814400000.0,-742410000.0,6850000000.0,-17.52,,-10.09,-31.6,24.21,-6.51,34.36,34.25,0.38,1.13,0.21,1.05,0.12,5.79,None,4.66,5.45,-1.70,2.94,-1.68,7450000.0,4.11,-0.50,491970.0,Forward,Jul 4 2011,133160000.0,30.22,2.86,None,None,39.13,-38.97,34.79,-31.35,0.48,4,23.37,2.84,0.47112462006079026,-3.812043010752688,16.623225806451615,16.623225806451615,8.25126646403242,2026-02-15,2026-02-15T16:14:12.828390
