symbol,price,date,time,timestamp
MDL.N0000,26.6,2026-02-15,16:08:42,2026-02-15 16:08:42
MCPL.N0000,56.8,2026-02-15,16:08:42,2026-02-15 16:08:42
MBSL.N0000,12.2,2026-02-15,16:08:42,2026-02-15 16:08:42
MASK.N0000,75.1,2026-02-15,16:08:42,2026-02-15 16:08:42
MARA.N0000,6.9,2026-02-15,16:08:42,2026-02-15 16:08:42
MAL.X0000,39.0,2026-02-15,16:08:42,2026-02-15 16:08:42
MAL.N0000,55.6,2026-02-15,16:08:42,2026-02-15 16:08:42
MADU.N0000,12.0,2026-02-15,16:08:42,2026-02-15 16:08:42
LWL.N0000,51.9,2026-02-15,16:08:42,2026-02-15 16:08:42
LVEN.N0000,63.2,2026-02-15,16:08:42,2026-02-15 16:08:42
LVEF.N0000,8.8,2026-02-15,16:08:42,2026-02-15 16:08:42
LUMX.N0000,10.1,2026-02-15,16:08:42,2026-02-15 16:08:42
LPRT.N0000,881.75,2026-02-15,16:08:42,2026-02-15 16:08:42
LPL.X0000,10.2,2026-02-15,16:08:42,2026-02-15 16:08:42
LPL.N0000,13.6,2026-02-15,16:08:42,2026-02-15 16:08:42
LMF.N0000,84.0,2026-02-15,16:08:42,2026-02-15 16:08:42
LLUB.N0000,197.75,2026-02-15,16:08:42,2026-02-15 16:08:42
LITE.N0000,53.7,2026-02-15,16:08:42,2026-02-15 16:08:42
LION.N0000,1809.5,2026-02-15,16:08:42,2026-02-15 16:08:42
LIOC.N0000,140.75,2026-02-15,16:08:42,2026-02-15 16:08:42
LHL.N0000,79.3,2026-02-15,16:08:42,2026-02-15 16:08:42
LHCL.N0000,109.5,2026-02-15,16:08:42,2026-02-15 16:08:42
LGL.X0000,53.1,2026-02-15,16:08:42,2026-02-15 16:08:42
LGL.N0000,70.0,2026-02-15,16:08:42,2026-02-15 16:08:42
LFIN.N0000,162.75,2026-02-15,16:08:42,2026-02-15 16:08:42
LDEV.N0000,20.5,2026-02-15,16:08:42,2026-02-15 16:08:42
LCEY.N0000,45.6,2026-02-15,16:08:42,2026-02-15 16:08:42
LCBF.N0000,8.9,2026-02-15,16:08:42,2026-02-15 16:08:42
LAMB.N0000,1650.0,2026-02-15,16:08:42,2026-02-15 16:08:42
LALU.N0000,46.1,2026-02-15,16:08:42,2026-02-15 16:08:42
KZOO.N0000,21.6,2026-02-15,16:08:42,2026-02-15 16:08:42
KVAL.N0000,90.1,2026-02-15,16:08:42,2026-02-15 16:08:42
KPHL.N0000,21.0,2026-02-15,16:08:42,2026-02-15 16:08:42
KOTA.N0000,9.4,2026-02-15,16:08:42,2026-02-15 16:08:42
KHL.N0000,21.4,2026-02-15,16:08:42,2026-02-15 16:08:42
KHC.N0000,17.0,2026-02-15,16:08:42,2026-02-15 16:08:42
KGAL.N0000,140.5,2026-02-15,16:08:42,2026-02-15 16:08:42
KFP.N0000,170.0,2026-02-15,16:08:42,2026-02-15 16:08:42
KCAB.N0000,129.0,2026-02-15,16:08:42,2026-02-15 16:08:42
KAHA.N0000,19.6,2026-02-15,16:08:42,2026-02-15 16:08:42
JKL.N0000,84.5,2026-02-15,16:08:42,2026-02-15 16:08:42
JINS.N0000,148.5,2026-02-15,16:08:42,2026-02-15 16:08:42
JFP.N0000,15.7,2026-02-15,16:08:42,2026-02-15 16:08:42
JETS.N0000,17.8,2026-02-15,16:08:42,2026-02-15 16:08:42
JAT.N0000,44.3,2026-02-15,16:08:42,2026-02-15 16:08:42
INME.N0000,1743.75,2026-02-15,16:08:42,2026-02-15 16:08:42
HVA.N0000,5.3,2026-02-15,16:08:42,2026-02-15 16:08:42
HUNT.N0000,1439.75,2026-02-15,16:08:42,2026-02-15 16:08:42
HUNA.N0000,19.3,2026-02-15,16:08:42,2026-02-15 16:08:42
HSIG.N0000,95.2,2026-02-15,16:08:42,2026-02-15 16:08:42
HPWR.N0000,10.4,2026-02-15,16:08:42,2026-02-15 16:08:42
HPL.N0000,26.9,2026-02-15,16:08:42,2026-02-15 16:08:42
