symbol,price,dollarvolume,high,high52,daysgap,change,open,close,averagevolume,changefromopen,volume,low,low52,relativevolume,beta,marketcap,peratio,pfcfratio,evsales,evebit,earningsyield,ptbvratio,peratio10y,enterprisevalue,psratio,pocfratio,evearnings,evfcf,fcfyield,peratio3y,peforward,pbratio,pegratio,evebitda,priceebitda,fcfevyield,peratio5y,rsi,atr,ma20,ma200,ma150ch,rsiweekly,sharperatio,ma50,ma20ch,ma200ch,rsimonthly,sortinoratio,ma50ch,ma150,ma50vs200,n,exchange,employeeschange,lastreportdate,isin,industry,country,employeeschangepercent,fiscalyearend,website,sector,employees,founded,isprimarylisting,earningsdate,lastearningsdate,nextearningsdate,low52ch,alltimehighchange,alltimelowchange,high52ch,alltimehighdate,alltimelowdate,alltimehigh,alltimelow,ch1w,ch6m,ch3y,ch15y,ch1m,chytd,ch5y,ch20y,ch3m,ch10y,ch1y,tr1w,tr6m,tr3y,tr15y,tr1m,trytd,tr5y,tr20y,tr3m,tr1y,tr10y,cagr1y,cagr10y,cagr3y,cagr15y,cagr5y,cagr20y,dividendyield,dividendgrowth,divcagr5,payoutfrequency,exdivdate,dps,dividendgrowthyears,divcagr10,buybackyield,paymentdate,lastdividend,divcagr3,payoutratio,totalreturn,sharesout,sharesqoq,float,sharesinsiders,sharesyoy,sharesinstitutions,revenue,revenuegrowth3y,revenuegrowthquarters,revenuegrowth,revenuegrowth5y,revenuegrowthq,revenuegrowthyears,netincome,netincomegrowth3y,netincomegrowthquarters,netincomegrowth,netincomegrowth5y,netincomegrowthq,netincomegrowthyears,eps,epsgrowth3y,epsgrowthquarters,epsgrowth,epsgrowth5y,epsgrowthq,epsgrowthyears,grossprofit,grossprofitgrowth3y,operatingincomegrowth,operatingincomegrowth5y,grossprofitgrowth,grossprofitgrowth5y,operatingincomegrowth_view_8,operatingincomegrowth5y_view_8,grossprofitgrowth_view_8,grossprofitgrowth5y_view_8,operatingincomegrowthq,ebit,grossprofitgrowthq,operatingincome,operatingincomegrowth3y,ebitda,grossmargin,profitmargin,ebitmargin,operatingmargin,fcfmargin,pretaxmargin,ebitdamargin,operatingcf,netcf,adjustedfcf,ocfgrowth,fcfgrowthq,ocfgrowth5y,investingcf,capex,fcfpershare,fcfgrowth3y,ocfgrowthq,ocfgrowth10y,financingcf,fcf,fcfgrowth,fcfgrowth5y,ocfgrowth3y,sharebasedcomp,rndbyrevenue,sbcbyrevenue,researchanddevelopment,total_assets,total_liabilities,total_equity,working_capital_view10,net_working_capital,total_cash,total_debt,net_cash,tangible_book_value,debtgrowthqoq,netcashgrowth,debtgrowth3y,debtgrowth,debtgrowth5y,netcashbymarketcap,bvpershare,tangiblebookvaluepershare,currentratio,debtebitda,quickratio,debtfcf,debtequity,interestcoverage,shortratio,roe,roce,roic5y,roa,roe5y,revperemployee,roic,roa5y,profitperemployee,lastsplittype,lastsplitdate,incometax,taxrate,taxbyrevenue,ffo,pffo,lynchfairvalue,grahamupside,grahamnumber,lynchupside,assetturnover,fscore,inventoryturnover,zscore,asset_turnover,capex_intensity,fcf_margin_calc,fcf_margin,debt_to_assets,data_date,last_updated
LCEY.N0000,None,108290.0,None,None,-1.46,None,None,None,None,-0.85,None,None,None,3.52,-0.36,6440000000.0,None,None,0.69,13.99,-6.33,2.94,None,27910000000.0,0.16,None,-68.49,-13.00,-33.35,None,None,0.78,None,10.65,2.42,-7.69,None,53.47,2.41,47.72,45.15,4.58,54.07,0.70,45.31,0.60,6.30,56.59,1.22,5.94,45.90,50over200,Lankem Ceylon PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Chemicals and Allied Products,Sri Lanka,None,March,lankem.lk,None,564,1964,True,Feb 13 2026,Nov 12 2025,Feb 13 2026,31.74,-83.73,4615.13,-19.83,May 20 2011,Mar 12 1999,295.00,1.02,-1.84,13.34,-0.52,-76.02,10.09,18.52,202.84,95.92,3.34,26.15,10.47,-1.84,24.58,23.17,-69.21,10.09,18.52,274.94,245.04,3.34,21.42,56.31,21.44,4.57,7.19,-7.55,30.26,6.39,None,None,None,None,None,0,None,None,-0.01,None,5.00,None,None,-0.01,137260000.0,-0.03,44750000.0,1.96,0.01,3.63,40510000000.0,13.93,None,10.07,21.20,-4.07,None,-407550000.0,None,None,None,None,None,None,-3.96,None,None,None,None,None,None,9250000000.0,7.22,15.74,46.45,17.35,27.85,15.74,46.45,17.35,27.85,-51.13,2120000000.0,5.26,2120000000.0,-18.97,2670000000.0,22.84,-1.01,5.24,5.24,None,0.85,6.58,-270050000.0,-65349999.99999999,-2150000000.0,None,None,None,-1390000000.0,-1880000000.0,-15.64,None,None,None,1600000000.0,-2150000000.0,None,None,None,,None,None,None,34570000000.0,26350000000.0,8220000000.000001,-1800000000.0,9630000000.0,693220000.0,17280000000.0,-16579999999.999998,2190000000.0,0.53,,10.37,11.56,11.55,-257.62,32.36,21.25,0.9,6.29,0.52,-8.05,2.10,1.24,None,-1.96,13.32,5.92,4.15,-0.96,71820000.0,-3.56,5.95,-722610.0,Forward,Dec 16 2025,488880000.0,141.50,1.21,None,None,None,None,None,None,1.27,4,4.92,1.33,1.1718252820364479,-4.640829424833375,-5.3073315230807205,-5.3073315230807205,49.98553659242118,2026-02-11,2026-02-11T18:03:30.358819
LDEV.N0000,None,13700000.0,None,None,None,None,None,None,None,-1.90,None,None,None,980.59,-0.11,3300000000.0,48.04,None,0.71,9.67,1.82,2.07,9.57,5190000000.0,0.45,8.38,86.41,-70.90,-2.22,13.83,None,0.90,None,7.00,4.49,-1.41,11.91,35.38,0.88,22.65,24.29,-15.78,37.19,0.41,22.59,-7.28,-13.56,48.49,0.76,-7.05,24.94,50under200,Lankem Developments PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Miscellaneous Food Preparations And Kindred Products,Sri Lanka,None,March,lankemdevelopments.biz,None,11,1974,True,Feb 12 2026,Nov 10 2025,Feb 12 2026,25.61,-77.30,8760.76,-32.46,Mar 23 2011,Oct 29 2001,92.50,0.24,-7.49,-19.54,-34.38,-55.60,-9.48,-8.70,425.00,20.00,-20.15,296.23,-5.83,-7.49,-17.38,-24.04,130.40,-7.05,-6.24,507.66,581.52,-18.00,9.00,640.84,9.00,22.17,-8.76,5.72,43.47,10.07,2.86,-40.00,-9.71,Annual,Jan 30 2026,0.60,None,-4.98,-16.58,Feb 16 2026,0.60,-15.66,738.89,-13.72,160000000.0,-2.92,40630000.0,7.18,16.58,7.63,7320000000.0,4.11,None,1.48,15.15,-3.85,None,60040000.0,-58.31,None,-87.54,None,-85.40,None,0.43,-59.81,None,-89.31,None,-88.82,None,1010000000.0,-12.75,-56.38,None,-39.10,None,-56.38,None,-39.10,None,-77.16,536600000.0,-59.83,536600000.0,-26.42,734430000.0,13.79,0.82,7.33,7.33,None,8.04,10.03,393540000.0,-143350000.0,-73180000.0,92.66,None,None,-367250000.0,-466720000.0,-0.46,None,None,6.30,-169640000.0,-73180000.0,None,None,102.91,,None,None,None,9190000000.0,5510000000.0,3670000000.0,913630000.0,1150000000.0,772450000.0,1220000000.0,-444460000.0,1590000000.0,2.8,,-17.68,-23.82,-8.8,-13.48,13.9,9.97,1.46,1.64,0.97,-16.63,0.33,3.74,None,5.27,7.47,17.75,3.73,None,665900000.0,4.45,7.30,5460000.0,Forward,May 28 1997,391330000.0,66.41,5.34,None,None,2.14,-43.79,11.58,-89.59,0.82,5,6.32,1.43,0.7965179542981502,-6.3759562841530055,-0.9997267759562842,-0.9997267759562842,13.275299238302502,2026-02-11,2026-02-11T18:03:30.358819
LFIN.N0000,None,61250000.0,None,None,0.31,None,None,None,None,-0.15,None,None,None,339.30,0.66,90730000000.0,7.57,None,None,None,13.22,1.65,4.05,,2.72,None,None,None,-48.01,4.33,6.53,1.65,None,None,None,None,4.11,53.49,3.68,164.39,138.39,9.02,61.86,2.27,157.01,-0.54,18.15,79.48,4.34,4.14,149.97,50over200,LB Finance PLC,Colombo Stock Exchange,339,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,8.37,March,lbfinance.com,None,4391,1971,True,Jan 14 2026,Jan 14 2026,May 15 2026,112.66,-6.03,517305.06,-5.89,Oct 22 2025,Oct 28 1999,174.00,0.03,-1.51,21.11,240.63,803.32,1.55,5.31,177.41,5569.21,-2.10,454.71,80.86,-1.51,21.11,330.65,2237.18,1.55,5.31,305.89,23810.40,-2.10,91.82,1064.00,91.91,27.82,62.68,23.38,32.34,31.50,3.98,13.04,16.72,None,Feb 18 2026,6.50,2,13.24,-0.17,Jul 1 2025,4.25,17.57,30.02,3.81,554060000.0,-0.00,64900000.00000001,4.17,0.17,1.00,33310000000.000004,15.05,None,14.49,18.89,19.27,None,12000000000.0,9.42,None,19.92,19.22,24.77,None,21.64,9.40,None,19.73,19.19,24.28,None,33310000000.000004,None,15.22,21.56,None,None,15.22,21.56,None,None,23.77,,None,18200000000.0,12.90,,100.00,36.02,None,54.64,None,54.74,None,-42410000000.0,12460000000.0,-43560000000.0,None,None,None,-1070000000.0000001,-1150000000.0,-78.62,None,None,None,55940000000.0,-43560000000.0,None,None,None,,None,None,None,307500000000.0,252350000000.0,55140000000.0,117880000000.0,,20250000000.0,89640000000.0,-69390000000.0,55060000000.0,34.36,,36.91,206.66,28.47,-76.49,99.53,99.38,1.75,,1.75,-2.06,1.63,None,None,23.56,None,13.51,4.62,24.80,7590000.0,9.09,5.03,2730000.0,Forward,Mar 17 2021,6240000000.0,34.21,18.73,None,None,415.85,34.42,220.12,153.96,0.13,3,None,None,0.10832520325203253,-3.4524166916841783,-130.7715400780546,-130.7715400780546,29.15121951219512,2026-02-11,2026-02-11T18:03:30.358819
LGIL.N0000,None,707630.0,None,None,-1.18,None,None,None,None,4.76,None,None,None,34.32,1.18,10560000000.0,26.42,97.68,1.00,17.83,3.78,1.45,None,10700000000.0,0.99,26.67,26.78,99.00,1.02,15.88,None,1.44,None,14.50,17.07,1.01,14.72,51.84,0.43,8.41,8.68,-3.28,48.94,0.41,8.31,1.13,-2.02,49.13,0.94,2.24,8.79,50under200,LOLC General Insurance PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Fire Marine and Casualty Insurance,Sri Lanka,None,December,lolcgeneral.com,None,None,2007,True,Feb 25 2026,Nov 11 2025,Feb 25 2026,35.39,-62.39,88.89,-14.56,Jan 3 2022,Apr 26 2022,22.60,4.50,1.19,-4.49,21.43,None,3.66,6.25,None,None,-10.53,None,-6.59,1.19,-4.49,21.43,None,3.66,6.25,None,None,-10.53,-6.59,None,-6.60,None,6.68,None,None,None,None,None,None,None,None,0,None,None,None,None,0,None,None,None,1200000000.0,None,59310000.0,2.77,None,0.15,10690000000.0,12.23,None,-0.37,18.99,0.08,None,399640000.0,-34.42,None,-30.21,-7.03,None,None,0.33,-33.27,None,-30.21,-9.48,None,None,4570000000.0,None,None,None,None,None,None,None,None,None,None,543960000.0,None,543960000.0,None,618510000.0,42.75,3.74,5.09,5.09,1.01,5.36,5.78,396000000.0,1460000000.0,108110000.0,None,None,-12.51,958660000.0,-287890000.0,0.09,-56.98,None,None,108830000.0,108110000.0,None,-32.38,-33.75,,None,None,None,25340000000.0,18010000000.0,7320000000.0,-8970000000.0,-9450000000.0,566980000.0,710130000.0,-143150000.0,7300000000.0,-3.82,,15.24,35.48,28.05,-1.36,6.1,6.08,0.48,1.04,0.24,6.57,0.10,7.85,None,5.66,6.62,24.43,1.42,25.97,,4.71,6.37,,None,None,173830000.0,30.31,1.63,None,None,1.67,-23.16,6.76,-81.08,0.45,3,None,None,0.4218626677190213,-2.6930776426566885,1.0113189897100094,1.0113189897100094,2.80240726124704,2026-02-11,2026-02-11T18:03:30.358819
LGL.N0000,None,4750000.0,None,None,None,None,None,None,None,0.14,None,None,None,7.42,None,26070000000.0,None,None,1.28,None,-10.54,22.62,None,58040000000.0,0.57,None,-21.13,-29.42,-7.57,None,None,14.49,None,29.78,13.86,-3.40,None,45.92,2.62,71.50,49.00,24.93,58.56,1.25,69.86,-2.79,41.84,78.72,3.87,-0.52,55.63,50over200,LAUGFS Gas PLC,Colombo Stock Exchange,8,Sep 30 2025,None,Miscellaneous Retail,Sri Lanka,4.28,March,laugfsgas.lk,None,195,2000,False,Feb 11 2026,Feb 11 2026,Feb 11 2026,177.29,-13.13,768.75,-13.00,Sep 9 2025,May 12 2020,80.00,8.00,-1.14,108.08,260.10,33.65,-4.66,-3.07,178.00,None,-8.31,75.51,111.25,-1.14,108.08,260.10,78.71,-4.66,-3.07,178.00,None,-8.31,111.25,80.01,111.35,6.05,53.26,3.95,22.69,None,None,None,None,None,None,0,None,None,0.32,None,1.00,None,None,0.32,,-0.48,83550000.0,3.84,-0.32,18.50,45430000000.0,40.42,None,8.32,9.48,14.54,None,-2750000000.0,None,None,None,None,None,None,-7.10,None,None,None,None,None,None,2310000000.0,None,None,None,None,None,None,None,None,None,None,71320000.0,None,71320000.0,None,1880000000.0,5.09,-6.05,0.16,0.16,None,-3.79,4.14,-826670000.0,1820000000.0,-1970000000.0,None,None,None,-985520000.0,-1150000000.0,None,None,None,None,3630000000.0,-1970000000.0,None,None,None,,None,None,None,45880000000.0,44080000000.0,1800000000.0,-15610000000.0,584390000.0,995830000.0,32330000000.0,-31330000000.0,1150000000.0,3.76,,-11.69,4.54,0.57,-120.19,3.0,2.98,0.34,16.59,0.24,-16.39,17.97,0.03,None,-127.86,0.32,None,0.10,-66.54,233000000.0,0.13,1.77,-14090000.0,None,None,996690000.0,None,2.19,None,None,None,None,None,None,1.04,4,26.23,None,0.9901918047079338,-2.5313669381465993,-4.3363416244772175,-4.3363416244772175,70.46643417611159,2026-02-11,2026-02-11T18:03:30.358819
LGL.X0000,None,73650.0,None,None,-0.93,None,None,None,None,None,None,None,None,1.62,0.76,26070000000.0,None,None,1.28,None,-10.54,22.62,None,58040000000.0,0.57,None,-21.13,-29.42,-7.57,None,None,14.49,None,29.78,13.86,-3.40,None,44.92,3.01,57.10,35.66,35.16,60.62,1.70,56.73,-2.98,55.34,82.49,4.67,-2.35,40.99,50over200,LAUGFS Gas PLC,Colombo Stock Exchange,8,Sep 30 2025,None,Miscellaneous Retail,Sri Lanka,4.28,March,laugfsgas.lk,None,195,2000,True,Feb 11 2026,Feb 11 2026,Feb 11 2026,212.35,-14.11,855.17,-17.67,Jan 5 2026,May 12 2020,64.50,5.80,0.91,151.82,361.67,34.47,-8.58,-3.15,172.91,None,-5.78,46.17,171.57,0.91,151.82,361.67,92.23,-8.58,-3.15,172.91,None,-5.78,171.57,50.08,171.76,4.14,66.49,4.45,22.24,None,None,None,None,None,None,0,None,None,0.32,None,1.00,None,None,0.32,387000000.0,-0.48,83550000.0,3.84,-0.32,18.50,45430000000.0,40.42,None,8.32,9.48,14.54,None,-2750000000.0,None,None,None,None,None,None,-7.10,None,None,None,None,None,None,2310000000.0,None,None,None,None,None,None,None,None,None,None,71320000.0,None,71320000.0,None,1880000000.0,5.09,-6.05,0.16,0.16,None,-3.79,4.14,-826670000.0,1820000000.0,-1970000000.0,None,None,None,-985520000.0,-1150000000.0,-5.10,None,None,None,3630000000.0,-1970000000.0,None,None,None,,None,None,None,45880000000.0,44080000000.0,1800000000.0,-15610000000.0,584390000.0,995830000.0,32330000000.0,-31330000000.0,1150000000.0,3.76,,-11.69,4.54,0.57,-120.19,3.0,2.98,0.34,16.59,0.24,-16.39,17.97,0.03,None,-127.86,0.32,None,0.10,-66.54,233000000.0,0.13,1.77,-14090000.0,None,None,996690000.0,None,2.19,None,None,None,None,None,None,1.04,4,26.23,None,0.9901918047079338,-2.5313669381465993,-4.3363416244772175,-4.3363416244772175,70.46643417611159,2026-02-11,2026-02-11T18:03:30.358819
LHCL.N0000,None,15410000.0,None,None,2.11,None,None,None,None,0.69,None,None,None,1297.78,-0.47,24550000000.0,14.66,16.91,1.08,8.49,6.82,1.66,15.44,15060000000.0,1.76,9.78,8.99,10.37,5.91,17.30,None,1.63,None,5.84,9.88,9.64,13.95,54.12,4.14,105.00,91.70,11.47,60.65,1.06,105.10,1.67,16.41,61.41,2.08,1.57,95.77,50over200,The Lanka Hospitals Corporation PLC,Colombo Stock Exchange,-17,Sep 30 2025,None,Hospitals,Sri Lanka,-0.79,December,lankahospitals.com,None,2146,1997,True,Feb 27 2026,Nov 12 2025,Feb 27 2026,52.43,-23.20,1662.42,-4.57,Mar 23 2023,Apr 9 2004,139.00,6.06,1.91,22.14,-0.23,172.32,-0.93,0.71,118.30,396.51,7.72,81.55,37.39,1.91,24.47,6.21,298.85,-0.93,2.63,153.82,678.80,9.78,42.59,139.96,42.63,9.15,2.03,9.66,20.48,10.81,1.87,None,36.08,Annual,Jan 6 2026,2.00,None,5.76,0.12,Jan 26 2026,2.00,None,20.03,1.99,223730000.0,-0.33,18450000.0,1.95,-0.12,56.32,13930000000.0,9.69,None,2.27,14.93,6.74,None,1680000000.0,-23.75,None,12.97,41.74,58.99,None,7.49,-23.73,None,13.16,41.80,58.97,None,6140000000.0,8.81,9.72,46.78,10.28,15.91,9.72,46.78,10.28,15.91,17.26,1770000000.0,10.95,1770000000.0,6.76,2480000000.0,44.10,12.03,12.73,12.73,10.42,17.18,17.84,2510000000.0,-1340000000.0,1450000000.0,29.22,None,30.94,-3420000000.0,-1060000000.0,6.49,12.95,34.74,7.45,-427740000.0,1450000000.0,54.39,80.83,20.59,,None,None,None,19760000000.0,4710000000.0,15050000000.0,9590000000.0,-67740000.0,10160000000.0,661970000.0,9490000000.0,14830000000.0,-13.4,24.23,-5.7,-34.19,5.3,38.66,67.25,66.28,4.4,0.26,4.05,0.46,0.04,31.65,None,11.75,10.47,20.96,5.87,16.77,6490000.0,22.12,5.66,780810.0,None,None,718110000.0,30.00,5.15,None,None,187.19,-3.02,106.44,70.56,0.74,6,7.91,4.64,0.7049595141700404,-7.609475951184494,10.4091888011486,10.4091888011486,3.350050607287449,2026-02-11,2026-02-11T18:03:30.358819
LHL.N0000,None,1080000.0,None,None,-0.61,None,None,None,None,None,None,None,None,868.93,0.03,3750000000.0,17.43,13.36,2.81,12.58,5.74,1.19,None,4130000000.0,2.55,10.49,19.20,14.73,7.49,14.00,None,1.19,None,9.47,8.58,6.79,None,55.08,2.67,81.59,77.95,0.12,54.71,1.00,81.01,1.73,6.48,69.81,1.77,2.46,82.90,50over200,The Lighthouse Hotel PLC,Colombo Stock Exchange,22,Sep 30 2025,None,Hotels and Motels,Sri Lanka,8.37,March,jetwinghotels.com,None,285,1994,True,Oct 31 2025,Oct 31 2025,None,49.72,-15.31,3230.66,-17.35,Sep 9 2025,Dec 4 1998,98.00,2.49,3.75,-9.68,192.25,25.00,-1.54,1.22,144.84,50.91,-3.49,49.82,27.89,3.75,-9.68,227.75,92.32,-1.54,1.22,174.58,147.85,-3.49,33.71,94.24,33.74,6.86,48.53,4.46,22.39,4.64,3.61,None,None,None,None,3.00,None,1.84,-0.24,Jul 21 2025,3.00,None,64.09,3.38,46000000.0,0.32,14000000.0,8.92,0.24,26.96,1470000000.0,33.38,None,2.55,29.15,4.58,None,215320000.0,None,None,-3.80,None,-20.10,None,4.68,None,None,-4.03,None,-19.75,None,1170000000.0,37.42,-3.37,None,3.57,29.33,-3.37,None,3.57,29.33,-10.04,328580000.0,2.87,328580000.0,95.79,436790000.0,79.57,14.64,22.33,22.33,19.08,23.19,29.69,357380000.0,-250640000.0,280640000.0,19.85,-28.91,59.29,-413760000.0,-76740000.0,6.10,36.23,-56.76,5.26,-194250000.0,280640000.0,13.67,79.46,42.90,,None,None,None,4490000000.0,1350000000.0,3140000000.0,-466520000.0,-94860000.0,8700000.0,394530000.0,-385840000.0,3140000000.0,44.2,,-2.87,93.27,3.18,-10.29,68.21,68.2,0.24,0.9,0.17,1.41,0.13,16.39,None,7.20,8.49,1.51,4.97,0.16,5160000.0,6.03,1.29,755500.0,None,None,125820000.0,36.88,8.55,None,None,None,3.95,84.72,None,0.36,6,8.20,2.24,0.3273942093541203,-5.220408163265306,19.091156462585033,19.091156462585033,8.786859688195992,2026-02-11,2026-02-11T18:03:30.358819
LIOC.N0000,None,20490000.0,None,None,0.36,None,None,None,None,0.36,None,None,None,44.92,-0.03,74550000000.0,7.34,8.29,0.16,5.34,13.63,0.86,30.39,44220000000.0,0.27,7.56,4.35,4.92,12.06,4.73,None,0.85,None,4.95,8.39,20.33,5.50,58.04,2.78,140.20,132.93,5.14,60.32,0.70,133.80,-0.14,5.32,57.14,1.76,4.63,133.16,50over200,Lanka IOC PLC,Colombo Stock Exchange,-11,Dec 31 2025,None,Petroleum Bulk Stations and Terminals,Sri Lanka,-6.71,March,lankaioc.com,None,153,2002,True,Jan 14 2026,Jan 14 2026,Apr 20 2026,16.53,-52.70,976.92,-5.84,Sep 22 2022,May 12 2020,296.00,13.00,-0.36,4.87,-26.41,677.78,1.82,8.53,536.36,340.95,4.28,338.87,6.67,-0.36,4.87,-17.94,1097.51,1.82,8.53,637.99,578.90,4.28,10.71,505.39,10.72,19.73,-6.38,18.00,49.15,10.05,3.55,None,42.53,Annual,Jun 20 2025,5.00,None,14.87,-0.01,Jul 9 2025,5.00,7.72,25.98,3.54,532470000.0,-0.09,102140000.0,3.24,0.01,5.18,271610000000.0,3.89,None,-4.46,31.81,14.66,None,10160000000.0,-33.08,None,-14.25,None,1.44,None,19.08,-33.09,None,-14.26,None,1.51,None,19980000000.0,-25.75,-12.58,None,-5.81,58.07,-12.58,None,-5.81,58.07,-6.61,8270000000.0,-9.66,8270000000.0,-41.18,8880000000.0,7.35,3.74,3.05,3.05,3.31,4.70,3.27,9860000000.0,-3970000000.0,8990000000.0,6.30,-24.19,None,-12610000000.0,-868850000.0,16.89,-21.40,-26.29,28.31,-1220000000.0,8990000000.0,8.43,None,-19.36,,None,None,None,117400000000.0,29920000000.0,87480000000.0,48890000000.0,18130000000.0,35800000000.0,5470000000.0,30330000000.0,86810000000.0,22.85,-33.49,-19.75,52.67,-20.69,40.68,164.3,163.03,2.66,0.61,1.78,0.61,0.06,17.30,None,12.19,9.40,35.19,4.70,29.88,1780000000.0,12.16,11.50,66390000.0,None,None,2610000000.0,20.45,0.96,None,None,95.39,89.69,265.57,-31.86,2.47,3,8.76,5.38,2.313543441226576,-0.3198888111630647,3.3098928610875893,3.3098928610875893,4.6592844974446335,2026-02-11,2026-02-11T18:03:30.358819
LION.N0000,None,41330.0,None,None,0.13,None,None,None,None,-0.13,None,None,None,1.04,0.07,143740000000.0,13.83,12.93,2.02,7.13,7.23,3.89,222.33,127240000000.0,2.28,10.44,12.24,11.45,7.73,9.48,None,3.81,None,6.11,6.92,8.74,11.34,67.11,25.20,1786.09,1522.79,13.35,67.71,1.28,1705.33,0.60,17.99,82.73,2.63,5.36,1585.10,50over200,Lion Brewery (Ceylon) PLC,Colombo Stock Exchange,24,Sep 30 2025,None,Malt Beverages,Sri Lanka,7.12,March,lionbeer.com,None,361,1849,True,Feb 13 2026,Nov 13 2025,Feb 13 2026,70.79,-5.43,40902.97,-5.43,Oct 21 2025,Jun 6 2001,1900.00,4.38,0.07,25.65,199.46,754.38,3.83,6.08,209.52,2542.28,3.71,244.34,39.88,0.07,26.94,242.34,1092.38,3.83,6.08,288.54,4754.35,4.77,44.45,353.29,44.49,16.31,50.70,17.97,31.19,21.43,2.55,53.36,25.98,Semi-Annual,Nov 19 2025,45.70,1,31.30,-0.01,Dec 9 2025,17.00,2.94,35.32,2.54,80000000.0,0.02,8250000.0,0.49,0.01,8.53,62930000000.0,12.53,None,-5.68,31.42,10.77,None,10400000000.0,17.89,None,18.53,35.69,27.07,None,129.95,17.89,None,18.52,35.69,27.08,None,30920000000.0,20.57,17.31,30.53,13.08,27.41,17.31,30.53,13.08,27.41,34.08,17860000000.0,24.99,17860000000.0,18.62,20780000000.0,49.13,16.52,28.38,28.38,17.66,27.97,33.03,13770000000.0,5570000000.0,11120000000.0,-21.72,21.27,26.23,-4260000000.0,-2650000000.0,138.94,42.94,-1.20,10.35,-3930000000.0,11120000000.0,-2.75,33.89,29.06,,None,None,None,66750000000.0,29060000000.0,37690000000.0,16239999999.999998,-2690000000.0,21960000000.0,5450000000.0,16500000000.0,36970000000.0,-28.1,58.39,-6.76,13.16,-9.48,11.48,471.09,462.13,1.85,0.26,1.40,0.49,0.14,12.73,None,30.15,37.49,35.90,18.08,26.28,174320000.0,46.89,14.44,28800000.0,None,None,7210000000.0,40.94,11.45,None,None,3248.64,-34.68,1173.61,80.81,1.02,6,4.19,4.90,0.9427715355805243,-4.211028126489751,17.67042745908152,17.67042745908152,8.164794007490636,2026-02-11,2026-02-11T18:03:30.358819
LITE.N0000,None,174260.0,None,None,-1.69,None,None,None,None,0.95,None,None,None,30.15,0.18,3510000000.0,12.74,17.68,1.03,8.60,7.87,2.66,15.11,3890000000.0,0.92,15.68,14.09,19.61,5.66,9.03,None,2.64,None,7.47,6.89,5.10,9.62,45.58,1.96,54.65,44.58,7.86,54.42,1.43,55.31,-3.01,18.89,77.53,2.90,-4.18,49.14,50over200,Laxapana PLC,Colombo Stock Exchange,8,Sep 30 2025,None,Miscellaneous Electrical Machinery Equipment and Supplies,Sri Lanka,14.81,March,laxapana.com,None,62,1956,True,Feb 13 2026,Nov 14 2025,Feb 13 2026,115.45,-22.06,27692.34,-22.06,Nov 13 2025,Jul 13 2001,68.00,0.19,-0.75,59.64,295.52,414.56,-5.36,-3.64,275.89,505.71,-3.81,570.89,112.00,-0.75,62.14,395.65,1021.01,-5.36,-3.64,457.91,1416.13,-3.81,125.91,1248.63,126.04,29.71,70.48,17.48,41.04,14.56,2.83,None,2.38,Annual,Nov 3 2025,1.50,2,15.13,-0.77,Nov 21 2025,0.75,4.00,35.94,2.04,66220000.0,-0.55,3760000.0,13.13,0.77,1.09,3800000000.0,54.65,None,84.03,41.41,25.88,None,276400000.0,14.52,None,-0.70,35.91,196.94,None,4.16,13.90,None,-1.45,22.13,196.00,None,1030000000.0,43.84,415.46,41.07,100.89,39.85,415.46,41.07,100.89,39.85,162.67,452510000.0,51.40,452510000.0,18.84,509140000.0,27.24,7.28,11.92,11.92,5.23,10.66,13.41,223900000.0,143970000.0,198560000.0,-7.42,309.99,9.80,-64300000.0,-25350000.0,3.00,15.57,301.53,None,-15640000.0,198560000.0,-12.90,7.20,6.53,,None,None,None,2860000000.0,1530000000.0,1330000000.0,628520000.0,848680000.0,276430000.0,649870000.0,-373440000.0,1320000000.0,-25.3,,68.82,19.53,,-10.64,19.93,19.93,1.52,1.25,0.89,3.27,0.49,6.28,None,22.14,27.39,14.60,10.51,18.36,61220000.0,16.94,8.38,4460000.0,None,None,128330000.00000001,31.71,3.38,None,None,103.97,-18.52,43.18,96.16,1.41,7,3.51,3.29,1.3286713286713288,-0.6671052631578948,5.225263157894737,5.225263157894737,22.722727272727273,2026-02-11,2026-02-11T18:03:30.358819
