symbol,price,open,high,low,previous_close,change_rs,change_pct,share_volume,trade_volume,collection_date,collection_timestamp
RICH.N0000,37.8,37.6,38.5,36.9,37.9,-0.1,-0.26,80486,69,2026-02-10,2026-02-10 16:00:18
REXP.N0000,410.0,419.0,424.25,408.25,409.5,0.5,0.12,1338,16,2026-02-10,2026-02-10 16:00:18
RCL.N0000,51.3,51.5,51.5,51.0,51.7,-0.4,-0.77,271626,140,2026-02-10,2026-02-10 16:00:18
RPBH.N0000,60.5,59.0,60.7,57.1,60.8,-0.3,-0.49,303,7,2026-02-10,2026-02-10 16:00:18
SAMP.N0000,155.75,156.0,156.0,155.5,156.0,-0.25,-0.16,415732,490,2026-02-10,2026-02-10 16:00:18
SIL.N0000,347.75,366.5,366.5,345.0,350.0,-2.25,-0.64,796,21,2026-02-10,2026-02-10 16:00:18
SDB.N0000,66.1,66.3,66.8,66.1,66.4,-0.3,-0.45,106444,23,2026-02-10,2026-02-10 16:00:18
SDF.N0000,39.6,41.0,41.0,39.6,40.0,-0.4,-1.0,86536,40,2026-02-10,2026-02-10 16:00:18
SMOT.N0000,1649.5,1630.0,1650.0,1630.0,1650.0,-0.5,-0.03,1044,24,2026-02-10,2026-02-10 16:00:18
SFCL.N0000,837.0,898.5,900.0,800.0,905.5,-68.5,-7.56,750,67,2026-02-10,2026-02-10 16:00:18
SFCL.R0000,262.5,355.0,360.0,250.0,384.0,-121.5,-31.64,184253,1029,2026-02-10,2026-02-10 16:00:18
SHOT.X0000,15.0,15.0,15.0,15.0,15.2,-0.2,-1.32,50549,25,2026-02-10,2026-02-10 16:00:18
SHOT.N0000,20.4,20.5,20.5,20.3,20.3,0.1,0.49,3430,7,2026-02-10,2026-02-10 16:00:18
SLND.N0000,1806.25,1810.0,1810.0,1810.0,1806.25,0.0,0.0,5,1,2026-02-10,2026-02-10 16:00:18
SEYB.X0000,75.9,76.0,76.0,75.8,75.9,0.0,0.0,157759,79,2026-02-10,2026-02-10 16:00:18
SEYB.N0000,110.0,110.75,110.75,109.75,110.5,-0.5,-0.45,13676,30,2026-02-10,2026-02-10 16:00:18
CSD.N0000,30.5,31.0,31.0,29.9,30.4,0.1,0.33,68535,45,2026-02-10,2026-02-10 16:00:18
SIRA.N0000,36.8,37.5,37.7,36.6,37.3,-0.5,-1.34,1199184,240,2026-02-10,2026-02-10 16:00:18
SIGV.N0000,14.5,14.7,14.9,14.5,14.8,-0.3,-2.03,108771,77,2026-02-10,2026-02-10 16:00:18
SINS.N0000,90.7,92.7,92.8,90.0,92.8,-2.1,-2.26,46581,136,2026-02-10,2026-02-10 16:00:18
SFIN.N0000,57.2,57.9,57.9,56.8,57.8,-0.6,-1.04,23516,69,2026-02-10,2026-02-10 16:00:18
SINH.N0000,20.9,20.3,21.3,19.2,19.7,1.2,6.09,1223138,223,2026-02-10,2026-02-10 16:00:18
SEMB.N0000,1.0,1.1,1.1,0.9,1.1,-0.1,-9.09,23829749,361,2026-02-10,2026-02-10 16:00:18
SEMB.X0000,0.4,0.4,0.4,0.3,0.4,0.0,0.0,2212163,43,2026-02-10,2026-02-10 16:00:18
SCAP.N0000,6.4,6.4,6.7,6.4,6.5,-0.1,-1.54,670551,118,2026-02-10,2026-02-10 16:00:18
CRL.N0000,5.9,6.0,6.0,5.8,6.0,-0.1,-1.67,222245,39,2026-02-10,2026-02-10 16:00:18
SHL.N0000,7.0,7.5,7.5,6.8,7.3,-0.3,-4.11,167599,100,2026-02-10,2026-02-10 16:00:18
AAIC.N0000,86.7,85.6,87.6,85.3,85.2,1.5,1.76,83016,100,2026-02-10,2026-02-10 16:00:18
SLTL.N0000,99.6,99.5,100.0,98.9,100.0,-0.4,-0.4,43506,60,2026-02-10,2026-02-10 16:00:18
SUN.N0000,33.8,34.0,34.1,33.5,33.7,0.1,0.3,275017,219,2026-02-10,2026-02-10 16:00:18
PARQ.N0000,84.1,84.3,84.7,83.9,84.3,-0.2,-0.24,24675,86,2026-02-10,2026-02-10 16:00:18
TAJ.N0000,36.6,37.0,37.0,36.6,37.0,-0.4,-1.08,750,3,2026-02-10,2026-02-10 16:00:18
TPL.N0000,146.0,141.0,147.0,141.0,140.0,6.0,4.29,9438,38,2026-02-10,2026-02-10 16:00:18
TSML.N0000,46.4,48.8,48.8,46.0,47.1,-0.7,-1.49,1882,19,2026-02-10,2026-02-10 16:00:18
TJL.N0000,38.6,38.7,39.4,38.5,38.7,-0.1,-0.26,2824922,185,2026-02-10,2026-02-10 16:00:18
TESS.N0000,2.1,2.3,2.3,2.0,2.2,-0.1,-4.55,1546170,109,2026-02-10,2026-02-10 16:00:18
TESS.X0000,1.5,1.5,1.6,1.4,1.5,0.0,0.0,666423,53,2026-02-10,2026-02-10 16:00:18
LHL.N0000,81.5,83.3,83.6,81.5,83.0,-1.5,-1.81,2265,6,2026-02-10,2026-02-10 16:00:18
AUTO.N0000,400.0,420.0,420.0,400.0,419.0,-19.0,-4.53,1519,22,2026-02-10,2026-02-10 16:00:18
CFLB.N0000,80.2,84.0,84.0,80.0,81.0,-0.8,-0.99,3679,35,2026-02-10,2026-02-10 16:00:18
RHTL.N0000,28.6,29.0,29.0,28.6,28.6,0.0,0.0,113,2,2026-02-10,2026-02-10 16:00:18
KHC.N0000,16.9,16.3,17.3,16.2,16.5,0.4,2.42,15091,33,2026-02-10,2026-02-10 16:00:18
SERV.N0000,19.0,20.0,20.0,18.8,19.5,-0.5,-2.56,1204839,351,2026-02-10,2026-02-10 16:00:18
LHCL.N0000,109.75,109.0,115.0,108.0,106.75,3.0,2.81,140409,264,2026-02-10,2026-02-10 16:00:18
NEH.N0000,4500.0,4749.75,4749.75,4749.75,4500.0,0.0,0.0,2,2,2026-02-10,2026-02-10 16:00:18
TAFL.N0000,686.0,700.0,700.0,684.0,694.5,-8.5,-1.22,7856,87,2026-02-10,2026-02-10 16:00:18
TKYO.X0000,86.5,85.7,87.8,85.6,85.7,0.8,0.93,124367,163,2026-02-10,2026-02-10 16:00:18
TKYO.N0000,105.25,105.5,105.75,103.5,105.25,0.0,0.0,253350,222,2026-02-10,2026-02-10 16:00:18
TRAN.N0000,57.9,57.9,57.9,57.0,56.7,1.2,2.12,1101,4,2026-02-10,2026-02-10 16:00:18
UBF.N0000,3.1,3.1,3.2,3.0,3.1,0.0,0.0,2272191,165,2026-02-10,2026-02-10 16:00:18
UDPL.N0000,159.75,163.75,163.75,159.25,163.75,-4.0,-2.44,110,5,2026-02-10,2026-02-10 16:00:18
UAL.N0000,79.6,80.0,80.0,79.5,79.7,-0.1,-0.13,8473,35,2026-02-10,2026-02-10 16:00:18
UBC.N0000,14.5,14.9,15.0,14.5,14.6,-0.1,-0.68,228987,91,2026-02-10,2026-02-10 16:00:18
UCAR.N0000,1701.5,1701.5,1701.5,1675.25,1701.5,0.0,0.0,18,6,2026-02-10,2026-02-10 16:00:18
UML.N0000,39.0,40.0,40.0,38.8,39.7,-0.7,-1.76,196737,318,2026-02-10,2026-02-10 16:00:18
VFIN.N0000,104.75,105.75,105.75,104.0,105.75,-1.0,-0.95,16588,109,2026-02-10,2026-02-10 16:00:18
VONE.N0000,109.0,110.5,110.5,108.0,109.25,-0.25,-0.23,92264,69,2026-02-10,2026-02-10 16:00:18
VPEL.N0000,15.0,15.1,15.1,14.8,15.1,-0.1,-0.66,129435,58,2026-02-10,2026-02-10 16:00:18
VLL.X0000,18.3,18.5,18.5,18.3,18.5,-0.2,-1.08,6152,17,2026-02-10,2026-02-10 16:00:18
VLL.N0000,22.9,22.9,23.0,22.6,22.5,0.4,1.78,50164,43,2026-02-10,2026-02-10 16:00:18
CITW.N0000,2.0,2.0,2.1,2.0,2.0,0.0,0.0,492758,52,2026-02-10,2026-02-10 16:00:18
WATA.N0000,48.0,48.6,49.0,48.0,47.9,0.1,0.21,75818,97,2026-02-10,2026-02-10 16:00:18
WLTH.N0000,16.6,16.6,16.8,16.5,16.6,0.0,0.0,164331,110,2026-02-10,2026-02-10 16:00:18
WIND.N0000,48.3,48.9,48.9,48.2,48.2,0.1,0.21,19630,60,2026-02-10,2026-02-10 16:00:18
YORK.N0000,18.0,19.2,19.2,17.7,19.2,-1.2,-6.25,655342,478,2026-02-10,2026-02-10 16:00:18
