symbol,price,open,high,low,previous_close,change_rs,change_pct,share_volume,trade_volume,collection_date,collection_timestamp
TJL.N0000,39.0,38.7,39.4,38.7,38.7,0.3,0.78,74850,22,2026-02-10,2026-02-10 10:00:22
TESS.N0000,2.2,2.3,2.3,2.2,2.2,0.0,0.0,137247,16,2026-02-10,2026-02-10 10:00:22
TESS.X0000,1.5,1.5,1.6,1.5,1.5,0.0,0.0,217878,10,2026-02-10,2026-02-10 10:00:22
LHL.N0000,83.3,83.3,83.3,83.3,83.0,0.3,0.36,20,2,2026-02-10,2026-02-10 10:00:22
AUTO.N0000,420.0,420.0,420.0,420.0,419.0,1.0,0.24,126,2,2026-02-10,2026-02-10 10:00:22
CFLB.N0000,84.0,84.0,84.0,84.0,81.0,3.0,3.7,102,3,2026-02-10,2026-02-10 10:00:22
RHTL.N0000,29.0,29.0,29.0,29.0,28.6,0.4,1.4,1,1,2026-02-10,2026-02-10 10:00:22
KHC.N0000,17.2,16.3,17.3,16.3,16.5,0.7,4.24,12026,16,2026-02-10,2026-02-10 10:00:22
SERV.N0000,19.9,20.0,20.0,19.9,19.5,0.4,2.05,249,2,2026-02-10,2026-02-10 10:00:22
LHCL.N0000,114.5,109.0,115.0,108.0,106.75,7.75,7.26,82041,123,2026-02-10,2026-02-10 10:00:22
TAFL.N0000,700.0,700.0,700.0,690.0,694.5,5.5,0.79,176,5,2026-02-10,2026-02-10 10:00:22
TKYO.X0000,86.0,85.7,87.8,85.7,85.7,0.3,0.35,9673,17,2026-02-10,2026-02-10 10:00:22
TKYO.N0000,105.5,105.5,105.75,104.0,105.25,0.25,0.24,9807,39,2026-02-10,2026-02-10 10:00:22
TRAN.N0000,57.9,57.9,57.9,57.9,56.7,1.2,2.12,1,1,2026-02-10,2026-02-10 10:00:22
UBF.N0000,3.1,3.1,3.2,3.0,3.1,0.0,0.0,628820,46,2026-02-10,2026-02-10 10:00:22
UDPL.N0000,163.75,163.75,163.75,163.75,163.75,0.0,0.0,1,1,2026-02-10,2026-02-10 10:00:22
UAL.N0000,80.0,80.0,80.0,80.0,79.7,0.3,0.38,491,4,2026-02-10,2026-02-10 10:00:22
UBC.N0000,14.6,14.9,15.0,14.6,14.6,0.0,0.0,22511,11,2026-02-10,2026-02-10 10:00:22
UCAR.N0000,1701.5,1701.5,1701.5,1701.5,1701.5,0.0,0.0,4,1,2026-02-10,2026-02-10 10:00:22
UML.N0000,39.9,40.0,40.0,39.8,39.7,0.2,0.5,7216,11,2026-02-10,2026-02-10 10:00:22
VFIN.N0000,105.75,105.75,105.75,104.0,105.75,0.0,0.0,2606,29,2026-02-10,2026-02-10 10:00:22
VONE.N0000,108.5,110.5,110.5,108.5,109.25,-0.75,-0.69,1915,12,2026-02-10,2026-02-10 10:00:22
VPEL.N0000,14.8,15.1,15.1,14.8,15.1,-0.3,-1.99,80404,23,2026-02-10,2026-02-10 10:00:22
VLL.X0000,18.4,18.5,18.5,18.4,18.5,-0.1,-0.54,800,2,2026-02-10,2026-02-10 10:00:22
VLL.N0000,23.0,22.9,23.0,22.8,22.5,0.5,2.22,3565,6,2026-02-10,2026-02-10 10:00:22
CITW.N0000,2.1,2.0,2.1,2.0,2.0,0.1,5.0,21462,6,2026-02-10,2026-02-10 10:00:22
WATA.N0000,48.5,48.6,49.0,48.0,47.9,0.6,1.25,5497,18,2026-02-10,2026-02-10 10:00:22
WLTH.N0000,16.6,16.6,16.7,16.5,16.6,0.0,0.0,17725,16,2026-02-10,2026-02-10 10:00:22
WIND.N0000,48.5,48.9,48.9,48.5,48.2,0.3,0.62,4009,7,2026-02-10,2026-02-10 10:00:22
YORK.N0000,18.9,19.2,19.2,18.9,19.2,-0.3,-1.56,37456,26,2026-02-10,2026-02-10 10:00:22
