date,location_id,location_name,temperature_2m_mean,temperature_2m_max,temperature_2m_min,rain_sum,precipitation_sum,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,cloud_cover_mean,tea_favorability,tourism_score,extreme_rain,wind_storm,drought_risk
2020-04-20,3.0,Central_Province,24.816,31.2,0.6,2.6,1.2,74.55199999999999,19.1,46.1,20.888,60,50,0,0,0
2020-04-20,4.0,Location_4,27.06,32.0,2.8,7.800000000000001,5.6,80.00399999999999,14.2,35.3,40.34,50,50,0,0,0
2020-04-20,5.0,Location_5,28.028000000000002,33.5,0.9,6.9,1.8,75.648,14.5,32.4,39.635999999999996,50,50,0,0,0
2020-04-20,6.0,Location_6,28.296,32.2,2.0,10.0,4.0,73.416,16.6,45.0,36.484,50,50,0,0,0
2020-04-20,7.0,Location_7,27.784000000000002,33.0,0.6,3.6,1.2,74.836,15.2,35.6,39.412,50,50,0,0,0
2020-04-20,8.0,Location_8,28.031999999999996,32.5,0.5,5.5,1.0,75.248,20.9,46.4,45.056000000000004,50,50,0,0,0
2020-04-20,9.0,Northern,29.232,34.5,0.0,0.0,0.0,68.376,19.8,40.7,13.992,50,100,0,0,0
2020-04-20,10.0,Location_10,29.568,34.9,0.1,1.1,0.2,65.392,28.9,43.9,28.375999999999998,50,50,0,0,0
2020-04-20,11.0,Location_11,27.252000000000002,34.2,0.6,3.6,1.2,74.932,8.7,27.4,30.624000000000002,50,50,0,0,0
2020-04-21,0.0,Colombo_Western,27.496,31.9,6.3,15.3,12.6,80.816,14.4,34.2,60.424,50,23,0,0,0
2020-04-21,1.0,Central_Highlands,16.328,21.4,4.7,10.7,9.4,82.59200000000001,8.6,30.2,59.6,50,50,0,0,0
2020-04-21,2.0,Eastern_Coast,28.011999999999997,33.2,2.3,15.3,4.6,75.324,12.3,30.2,59.3,50,23,0,0,0
2020-04-21,3.0,Central_Province,25.272,31.6,3.5,13.5,7.0,74.808,13.3,33.8,65.024,60,50,0,0,0
2020-04-21,4.0,Location_4,27.671999999999997,32.0,25.8,39.0,56.0,81.104,14.0,37.8,59.272,50,50,0,0,0
2020-04-21,5.0,Location_5,28.224,34.8,3.1,15.1,6.2,74.692,13.4,29.9,76.436,50,50,0,0,0
2020-04-21,6.0,Location_6,28.588,32.5,0.3,3.3,0.6,71.672,15.3,42.1,75.344,50,50,0,0,0
2020-04-21,7.0,Location_7,27.52,35.2,3.6,10.6,7.2,76.74,12.7,29.5,68.6,50,50,0,0,0
2020-04-21,8.0,Location_8,27.524,31.8,2.2,9.2,4.4,77.544,18.5,45.0,60.18,50,50,0,0,0
2020-04-21,9.0,Northern,29.252000000000002,34.7,0.0,0.0,0.0,68.38,15.3,31.7,79.264,50,100,0,0,0
2020-04-21,10.0,Location_10,29.256,33.9,2.6,5.6,5.2,66.656,24.2,40.0,73.72,50,50,0,0,0
2020-04-21,11.0,Location_11,27.136,35.0,16.1,25.1,32.2,77.584,11.8,26.6,72.94800000000001,50,50,0,0,0
2020-04-22,0.0,Colombo_Western,26.804000000000002,31.2,5.2,13.2,10.4,80.348,14.5,33.8,94.98,50,34,0,0,0
2020-04-22,1.0,Central_Highlands,16.392,21.4,10.1,18.1,20.200000000000003,88.868,6.8,29.2,95.09200000000001,50,50,0,0,0
2020-04-22,2.0,Eastern_Coast,26.996,32.5,3.6,11.6,7.2,80.4,12.1,30.2,94.53200000000001,50,42,0,0,0
2020-04-22,3.0,Central_Province,24.311999999999998,31.7,2.6,5.6,5.2,81.168,8.4,25.9,94.4,60,50,0,0,0
2020-04-22,4.0,Location_4,26.055999999999997,29.5,10.0,20.0,20.0,86.148,12.8,31.7,93.976,50,50,0,0,0
2020-04-22,5.0,Location_5,28.044,35.0,2.2,14.2,4.4,74.244,16.5,34.9,88.568,50,50,0,0,0
2020-04-22,6.0,Location_6,28.112000000000002,33.1,0.2,2.2,0.4,74.172,15.8,44.3,80.96,50,50,0,0,0
2020-04-22,7.0,Location_7,26.744,34.1,3.1,8.1,6.2,80.268,11.4,30.6,90.14,50,50,0,0,0
2020-04-22,8.0,Location_8,26.256,29.1,6.8,19.8,13.6,82.564,10.9,28.8,96.084,50,50,0,0,0
2020-04-22,9.0,Northern,28.732,32.7,0.6,5.6,1.2,72.99600000000001,14.2,32.4,91.5,50,72,0,0,0
2020-04-22,10.0,Location_10,28.215999999999998,32.2,0.1,1.1,0.2,71.896,18.8,37.8,92.35600000000001,50,50,0,0,0
2020-04-22,11.0,Location_11,26.504,32.7,23.3,29.8,51.6,84.42,11.3,28.1,93.052,50,50,0,0,0
2020-04-23,0.0,Colombo_Western,26.58,30.7,7.5,19.5,15.0,82.896,13.8,30.6,95.228,50,2,0,0,0
2020-04-23,1.0,Central_Highlands,16.544,21.6,8.0,20.0,16.0,88.156,6.5,28.4,93.376,50,50,0,0,0
2020-04-23,2.0,Eastern_Coast,27.396,32.7,2.9,11.9,5.8,77.256,12.0,29.2,69.91199999999999,50,40,0,0,0
2020-04-23,3.0,Central_Province,24.98,30.1,19.6,32.6,39.2,81.888,8.2,28.4,93.272,60,50,0,0,0
2020-04-23,4.0,Location_4,26.131999999999998,29.2,14.7,30.7,29.4,86.42399999999999,8.0,25.6,95.772,50,50,0,0,0
2020-04-23,5.0,Location_5,27.968000000000004,34.8,7.6,14.6,15.2,76.712,11.4,26.6,72.428,50,50,0,0,0
2020-04-23,6.0,Location_6,28.116,32.7,0.8,4.8,1.6,73.692,14.3,39.2,57.048,50,50,0,0,0
2020-04-23,7.0,Location_7,27.168000000000003,34.3,9.8,15.8,19.6,80.316,10.5,26.6,73.464,50,50,0,0,0
2020-04-23,8.0,Location_8,26.648000000000003,31.0,3.8,13.8,7.6,82.184,13.3,32.8,92.176,50,50,0,0,0
2020-04-23,9.0,Northern,28.56,32.0,2.6,18.6,5.2,76.344,14.7,32.8,68.28399999999999,50,7,0,0,0
2020-04-23,10.0,Location_10,28.291999999999998,31.0,2.2,14.2,4.4,75.736,23.8,36.4,75.46,50,50,0,0,0
2020-04-23,11.0,Location_11,26.304000000000002,32.6,14.4,25.4,28.8,82.23200000000001,13.9,33.8,83.152,50,50,0,0,0
2020-04-24,0.0,Colombo_Western,26.208000000000002,29.4,3.6,13.6,7.2,82.964,15.3,33.8,93.78,50,32,0,0,0
2020-04-24,1.0,Central_Highlands,16.195999999999998,21.9,1.3,7.3,2.6,81.752,6.8,23.4,91.53200000000001,50,50,0,0,0
2020-04-24,2.0,Eastern_Coast,27.544,34.0,0.7,4.7,1.4,76.188,11.8,29.5,85.616,50,76,0,0,0
2020-04-24,3.0,Central_Province,23.704,28.9,1.6,8.6,3.2,82.904,10.6,28.1,78.452,60,50,0,0,0
2020-04-24,4.0,Location_4,26.055999999999997,28.9,2.7,10.7,5.4,82.48,13.8,34.6,90.26799999999999,50,50,0,0,0
2020-04-24,5.0,Location_5,28.068,35.0,0.5,2.5,1.0,72.528,15.5,34.2,76.34,50,50,0,0,0
2020-04-24,6.0,Location_6,28.336,34.2,0.7,5.7,1.4,71.98,15.7,41.0,83.348,50,50,0,0,0
2020-04-24,7.0,Location_7,26.548000000000002,33.3,0.7,4.7,1.4,80.664,17.8,37.4,70.88,50,50,0,0,0
2020-04-24,8.0,Location_8,26.66,30.4,1.1,8.1,2.2,79.868,20.1,44.6,85.59200000000001,50,50,0,0,0
2020-04-24,9.0,Northern,28.548000000000002,32.2,0.8,5.8,1.6,74.22800000000001,20.6,41.0,79.77199999999999,50,71,0,0,0
2020-04-24,10.0,Location_10,28.151999999999997,31.3,1.0,7.0,2.0,73.77199999999999,27.3,43.9,81.63600000000001,50,50,0,0,0
2020-04-24,11.0,Location_11,25.392,30.7,2.6,9.6,5.2,83.696,13.4,31.3,80.516,50,50,0,0,0
2020-04-25,0.0,Colombo_Western,27.331999999999997,31.4,2.5,14.5,5.0,81.292,9.4,25.9,59.424,50,27,0,0,0
2020-04-25,1.0,Central_Highlands,16.684,21.7,1.0,8.0,2.0,82.652,5.8,23.8,58.372,50,50,0,0,0
2020-04-25,2.0,Eastern_Coast,27.708000000000002,32.9,2.2,12.2,4.4,78.952,10.8,28.1,50.78,50,39,0,0,0
2020-04-25,3.0,Central_Province,24.388,30.0,2.4,9.4,4.8,81.05199999999999,10.9,28.8,36.931999999999995,60,50,0,0,0
2020-04-25,4.0,Location_4,26.924,31.0,2.1,10.1,4.2,82.4,13.4,32.0,61.62,50,50,0,0,0
2020-04-25,5.0,Location_5,28.504,34.9,2.4,10.4,4.8,72.064,8.2,21.2,50.68,50,50,0,0,0
2020-04-25,6.0,Location_6,28.56,35.0,1.3,9.3,2.6,72.348,14.4,42.1,47.376000000000005,50,50,0,0,0
2020-04-25,7.0,Location_7,27.195999999999998,33.2,5.8,13.8,11.6,80.64399999999999,13.1,27.4,46.032,50,50,0,0,0
2020-04-25,8.0,Location_8,27.316,31.6,0.5,5.5,1.0,77.13600000000001,15.5,34.9,54.812,50,50,0,0,0
2020-04-25,9.0,Northern,28.92,32.5,2.2,8.2,4.4,76.32,19.5,38.2,61.70399999999999,50,59,0,0,0
2020-04-25,10.0,Location_10,28.728,32.1,1.2,9.2,2.4,75.156,24.3,40.0,53.708,50,50,0,0,0
2020-04-25,11.0,Location_11,26.48,32.2,6.0,15.0,12.0,82.412,11.4,28.8,46.128,50,50,0,0,0
2020-04-26,0.0,Colombo_Western,27.184,30.7,4.2,17.2,8.4,82.72399999999999,16.3,34.9,71.07600000000001,50,14,0,0,0
2020-04-26,1.0,Central_Highlands,16.715999999999998,22.5,0.0,0.0,0.0,80.21600000000001,8.6,27.7,68.884,50,50,0,0,0
2020-04-26,2.0,Eastern_Coast,27.976,33.7,0.6,5.6,1.2,76.164,14.3,32.0,67.91199999999999,50,72,0,0,0
2020-04-26,3.0,Central_Province,24.656,30.5,0.5,4.5,1.0,80.548,9.9,26.3,57.08,60,50,0,0,0
2020-04-26,4.0,Location_4,26.631999999999998,29.5,6.0,18.0,12.0,84.58,11.5,29.2,76.64399999999999,50,50,0,0,0
2020-04-26,5.0,Location_5,28.752,36.0,1.6,6.6,3.2,72.396,10.0,18.4,51.652,50,50,0,0,0
2020-04-26,6.0,Location_6,28.451999999999998,33.8,0.8,6.8,1.6,74.304,18.7,49.3,37.868,50,50,0,0,0
2020-04-26,7.0,Location_7,27.668000000000003,34.2,0.1,1.1,0.2,76.472,11.6,25.9,42.96,50,50,0,0,0
2020-04-26,8.0,Location_8,27.208000000000002,30.5,1.4,7.4,2.8,79.092,16.8,36.7,83.47200000000001,50,50,0,0,0
2020-04-26,9.0,Northern,28.791999999999998,33.5,0.5,3.5,1.0,74.6,18.1,35.6,60.092,50,82,0,0,0
2020-04-26,10.0,Location_10,28.584,32.5,0.8,5.8,1.6,73.58800000000001,27.3,46.1,47.763999999999996,50,50,0,0,0
2020-04-26,11.0,Location_11,26.448,32.7,0.7,5.7,1.4,81.18,14.0,31.0,57.176,50,50,0,0,0
2020-04-27,0.0,Colombo_Western,27.451999999999998,31.2,0.9,7.9,1.8,82.62,14.0,30.6,56.784,50,60,0,0,0
2020-04-27,1.0,Central_Highlands,16.636,22.2,0.8,4.8,1.6,80.652,9.0,28.1,59.996,50,50,0,0,0
2020-04-27,2.0,Eastern_Coast,28.171999999999997,34.4,1.5,8.5,3.0,75.05199999999999,12.1,28.1,49.88399999999999,50,57,0,0,0
2020-04-27,3.0,Central_Province,25.156,31.0,0.3,3.3,0.6,77.568,10.9,27.7,44.284,60,50,0,0,0
2020-04-27,4.0,Location_4,27.06,30.4,2.4,8.4,4.8,83.084,14.4,33.5,51.22,50,50,0,0,0
2020-04-27,5.0,Location_5,28.74,35.3,0.9,6.9,1.8,72.196,14.4,28.4,39.28,50,50,0,0,0
2020-04-27,6.0,Location_6,28.468000000000004,33.4,0.6,6.6,1.2,73.904,16.1,43.2,35.98,50,50,0,0,0
2020-04-27,7.0,Location_7,27.984,33.9,3.2,9.2,6.4,77.48,11.2,23.4,42.29600000000001,50,50,0,0,0
2020-04-27,8.0,Location_8,28.024,32.3,3.1,10.1,6.2,76.64399999999999,17.9,42.1,62.496,50,50,0,0,0
2020-04-27,9.0,Northern,28.715999999999998,32.5,2.2,9.2,4.4,76.992,15.1,29.5,43.88399999999999,50,54,0,0,0
2020-04-27,10.0,Location_10,28.9,32.2,1.9,11.9,3.8,73.6,18.4,32.4,48.343999999999994,50,50,0,0,0
2020-04-27,11.0,Location_11,26.78,33.0,1.0,6.0,2.0,79.116,9.4,23.4,39.736,50,50,0,0,0
2020-04-28,0.0,Colombo_Western,27.291999999999998,31.5,6.6,25.6,13.2,82.604,14.3,31.7,96.228,50,0,0,0,0
2020-04-28,1.0,Central_Highlands,16.968,22.5,0.0,0.0,0.0,78.868,9.6,31.0,79.72,50,50,0,0,0
2020-04-28,2.0,Eastern_Coast,27.8,33.2,0.5,5.5,1.0,76.836,11.7,29.2,83.044,50,72,0,0,0
2020-04-28,3.0,Central_Province,25.148000000000003,31.0,0.3,3.3,0.6,77.128,10.7,28.8,78.548,60,50,0,0,0
2020-04-28,4.0,Location_4,26.74,29.6,9.0,24.0,18.0,83.22,11.0,26.3,95.47200000000001,50,50,0,0,0
2020-04-28,5.0,Location_5,28.756,34.9,0.0,0.0,0.0,71.12,7.6,20.9,69.944,50,50,0,0,0
2020-04-28,6.0,Location_6,28.436,33.0,0.1,1.1,0.2,73.86399999999999,15.5,42.8,68.156,50,50,0,0,0
2020-04-28,7.0,Location_7,28.191999999999997,35.1,0.1,1.1,0.2,74.49600000000001,10.6,21.2,67.22,50,50,0,0,0
2020-04-28,8.0,Location_8,27.276,31.0,1.1,8.1,2.2,78.49600000000001,15.7,31.3,91.82,50,50,0,0,0
2020-04-28,9.0,Northern,29.136,33.2,1.4,10.4,2.8,73.732,14.8,26.6,58.996,50,48,0,0,0
2020-04-28,10.0,Location_10,29.068,33.1,1.4,4.4,2.8,71.168,22.1,37.1,68.988,50,50,0,0,0
2020-04-28,11.0,Location_11,26.78,33.2,0.3,2.3,0.6,79.35600000000001,16.7,35.3,79.896,50,50,0,0,0
2020-04-29,0.0,Colombo_Western,26.888,30.1,2.8,14.8,5.6,85.71600000000001,10.5,27.0,73.484,50,26,0,0,0
2020-04-29,1.0,Central_Highlands,16.66,21.6,0.6,5.6,1.2,81.812,7.9,22.7,54.924,50,50,0,0,0
2020-04-29,2.0,Eastern_Coast,28.131999999999998,34.6,3.1,12.1,6.2,75.528,9.4,22.7,48.096000000000004,50,39,0,0,0
2020-04-29,3.0,Central_Province,24.488000000000003,29.8,3.0,12.0,6.0,81.896,12.0,32.4,47.868,60,50,0,0,0
2020-04-29,4.0,Location_4,26.788,29.8,3.9,16.9,7.8,85.11200000000001,14.7,33.8,50.32,50,50,0,0,0
2020-04-29,5.0,Location_5,28.3,34.9,3.2,7.2,6.4,75.332,14.4,30.2,35.004,50,50,0,0,0
2020-04-29,6.0,Location_6,28.476,34.5,3.6,14.6,7.2,74.58,15.2,42.5,38.068000000000005,50,50,0,0,0
2020-04-29,7.0,Location_7,27.284000000000002,32.9,4.9,16.9,9.8,82.488,11.4,27.0,57.864,50,50,0,0,0
2020-04-29,8.0,Location_8,28.364,33.5,1.7,11.7,3.4,74.26,17.7,38.9,48.092,50,50,0,0,0
2020-04-29,9.0,Northern,28.304000000000002,32.1,1.8,6.8,3.6,78.376,15.1,30.6,68.2,50,66,0,0,0
2020-04-29,10.0,Location_10,28.116,30.8,3.5,13.5,7.0,78.928,21.7,32.8,63.768,50,50,0,0,0
2020-04-29,11.0,Location_11,26.2,31.4,3.2,13.2,6.4,82.88799999999999,10.0,27.7,59.571999999999996,50,50,0,0,0
2020-04-30,0.0,Colombo_Western,27.364,31.4,2.2,12.2,4.4,83.096,17.2,36.4,64.732,50,39,0,0,0
2020-04-30,1.0,Central_Highlands,17.244,21.6,1.5,8.5,3.0,74.836,7.1,25.9,80.952,50,50,0,0,0
2020-04-30,2.0,Eastern_Coast,27.336,32.5,2.0,8.0,4.0,79.336,11.5,27.7,70.16,50,60,0,0,0
2020-04-30,3.0,Central_Province,24.908,31.0,2.0,10.0,4.0,77.35600000000001,12.1,33.1,67.376,60,50,0,0,0
2020-04-30,4.0,Location_4,26.456,29.8,1.2,11.2,2.4,84.46,11.2,30.6,71.07600000000001,50,50,0,0,0
2020-04-30,5.0,Location_5,27.732,33.7,8.4,16.4,16.8,80.14,9.4,23.4,65.556,50,50,0,0,0
2020-04-30,6.0,Location_6,27.86,32.2,1.9,11.9,3.8,78.28,13.8,40.0,47.528,50,50,0,0,0
2020-04-30,7.0,Location_7,27.668000000000003,34.1,16.5,23.5,33.0,79.64399999999999,13.8,30.6,58.44,50,50,0,0,0
2020-04-30,8.0,Location_8,27.195999999999998,30.3,5.9,14.9,11.8,82.084,12.1,30.2,70.444,50,50,0,0,0
2020-04-30,9.0,Northern,28.58,32.3,1.7,8.7,3.4,76.868,13.9,29.2,67.028,50,56,0,0,0
2020-04-30,10.0,Location_10,28.355999999999998,31.8,0.3,3.3,0.6,75.74,20.5,37.1,59.336000000000006,50,50,0,0,0
2020-04-30,11.0,Location_11,26.555999999999997,32.3,8.3,15.3,16.6,82.012,13.5,29.9,61.72,50,50,0,0,0
2020-05-01,0.0,Colombo_Western,27.416,31.6,2.7,14.7,5.4,81.696,13.6,31.7,64.952,50,26,0,0,0
2020-05-01,1.0,Central_Highlands,16.968,21.5,1.9,8.9,3.8,79.22399999999999,8.7,29.2,58.684,50,50,0,0,0
2020-05-01,2.0,Eastern_Coast,27.868000000000002,34.1,5.2,10.2,10.4,78.752,11.2,29.2,38.06,50,49,0,0,0
2020-05-01,3.0,Central_Province,24.7,30.2,2.3,11.3,4.6,80.22399999999999,11.8,36.7,45.42,50,50,0,0,0
2020-05-01,4.0,Location_4,26.948,30.5,1.9,14.9,3.8,83.12,17.6,39.6,51.768,50,50,0,0,0
2020-05-01,5.0,Location_5,28.136,34.6,1.9,5.9,3.8,76.168,7.2,26.3,39.88,50,50,0,0,0
2020-05-01,6.0,Location_6,28.336,33.8,1.4,8.4,2.8,73.1,11.8,38.9,43.803999999999995,50,50,0,0,0
2020-05-01,7.0,Location_7,27.151999999999997,32.5,1.7,7.7,3.4,80.048,12.9,29.9,40.364000000000004,50,50,0,0,0
2020-05-01,8.0,Location_8,27.664,31.9,3.5,9.5,7.0,79.068,19.5,43.9,60.928000000000004,50,50,0,0,0
2020-05-01,9.0,Northern,28.884,32.4,0.5,3.5,1.0,75.884,15.0,30.6,43.891999999999996,50,82,0,0,0
2020-05-01,10.0,Location_10,28.828000000000003,31.9,0.3,1.3,0.6,74.96,22.6,36.7,37.4,50,50,0,0,0
2020-05-01,11.0,Location_11,26.5,32.0,2.7,9.7,5.4,81.26,13.6,32.8,42.46,50,50,0,0,0
2020-05-02,0.0,Colombo_Western,27.951999999999998,31.9,2.0,14.0,4.0,79.28,14.4,31.3,51.088,50,30,0,0,0
2020-05-02,1.0,Central_Highlands,16.736,22.0,0.4,3.4,0.8,79.456,9.1,27.4,48.076,50,50,0,0,0
2020-05-02,2.0,Eastern_Coast,28.028000000000002,34.0,0.8,6.8,1.6,76.528,12.8,29.5,38.312,50,66,0,0,0
2020-05-02,3.0,Central_Province,25.26,31.2,0.2,2.2,0.4,72.572,9.4,27.7,36.32,50,50,0,0,0
2020-05-02,4.0,Location_4,27.564,31.0,4.0,17.0,8.0,81.06,16.8,38.2,55.56399999999999,50,50,0,0,0
2020-05-02,5.0,Location_5,29.04,36.8,0.3,3.3,0.6,71.688,13.5,30.2,16.58,50,50,0,0,0
2020-05-02,6.0,Location_6,28.656,35.3,0.1,1.1,0.2,73.476,17.7,46.8,8.968,50,50,0,0,0
2020-05-02,7.0,Location_7,28.24,34.5,0.4,2.4,0.8,73.13600000000001,12.9,26.6,22.164,50,50,0,0,0
2020-05-02,8.0,Location_8,28.476,32.9,1.1,7.1,2.2,74.464,15.3,37.8,55.38,50,50,0,0,0
2020-05-02,9.0,Northern,29.204,33.5,0.0,0.0,0.0,75.896,14.7,32.4,17.992,50,100,0,0,0
2020-05-02,10.0,Location_10,29.388,32.8,0.1,1.1,0.2,72.744,20.0,37.4,23.32,50,50,0,0,0
2020-05-02,11.0,Location_11,27.156,32.5,0.9,5.9,1.8,77.572,10.2,23.4,41.968,50,50,0,0,0
2020-05-03,0.0,Colombo_Western,27.9,31.8,5.1,16.1,10.2,81.91199999999999,12.3,29.5,49.236000000000004,50,19,0,0,0
2020-05-03,1.0,Central_Highlands,16.96,22.4,0.2,2.2,0.4,77.988,8.9,29.2,24.496,50,50,0,0,0
2020-05-03,2.0,Eastern_Coast,28.476,33.8,1.0,6.0,2.0,74.264,13.4,29.5,16.144000000000002,50,70,0,0,0
2020-05-03,3.0,Central_Province,25.772,31.6,1.3,10.3,2.6,73.672,12.6,32.0,36.24,50,50,0,0,0
2020-05-03,4.0,Location_4,27.311999999999998,30.7,2.5,11.5,5.0,82.21600000000001,12.6,31.3,56.912,50,50,0,0,0
2020-05-03,5.0,Location_5,29.011999999999997,35.8,0.7,4.7,1.4,71.168,16.3,29.9,33.008,50,50,0,0,0
2020-05-03,6.0,Location_6,28.62,33.7,0.1,1.1,0.2,73.592,16.2,43.9,35.624,50,50,0,0,0
2020-05-03,7.0,Location_7,28.336,34.8,0.5,3.5,1.0,73.98,14.1,26.6,31.74,50,50,0,0,0
2020-05-03,8.0,Location_8,27.976,32.1,1.8,11.8,3.6,78.204,19.3,43.2,31.528000000000002,50,50,0,0,0
2020-05-03,9.0,Northern,29.168000000000003,33.5,0.1,1.1,0.2,73.336,12.9,28.4,47.276,50,94,0,0,0
2020-05-03,10.0,Location_10,29.524,33.2,0.5,3.5,1.0,68.788,18.6,36.0,40.676,50,50,0,0,0
2020-05-03,11.0,Location_11,27.428,33.5,3.7,16.7,7.4,77.176,11.1,24.1,36.111999999999995,50,50,0,0,0
2020-05-04,0.0,Colombo_Western,26.855999999999998,29.8,5.0,18.0,10.0,84.228,13.3,30.6,76.296,50,10,0,0,0
2020-05-04,1.0,Central_Highlands,17.8,26.8,13.8,40.8,53.6,84.77600000000001,8.5,26.6,63.992,50,50,0,0,0
2020-05-04,2.0,Eastern_Coast,27.404,32.6,5.3,15.3,10.6,82.212,12.9,30.6,62.86,50,23,0,0,0
2020-05-04,3.0,Central_Province,25.996,30.1,23.5,45.5,53.0,77.56,12.2,33.1,67.14,50,50,0,0,0
2020-05-04,4.0,Location_4,26.552,28.9,6.5,24.5,13.0,84.016,14.4,36.0,93.67200000000001,50,50,0,0,0
2020-05-04,5.0,Location_5,28.148000000000003,34.6,2.5,11.5,5.0,75.008,14.8,32.4,51.44,50,50,0,0,0
2020-05-04,6.0,Location_6,28.26,32.1,1.8,9.8,3.6,73.896,11.3,33.8,32.148,50,50,0,0,0
2020-05-04,7.0,Location_7,27.808000000000003,34.2,0.9,3.9,1.8,75.756,16.8,33.8,48.9,50,50,0,0,0
2020-05-04,8.0,Location_8,27.336,31.2,2.6,11.6,5.2,80.57600000000001,19.1,44.6,71.74,50,50,0,0,0
2020-05-04,9.0,Northern,29.212,33.3,1.3,6.3,2.6,72.256,13.7,27.0,63.756,50,68,0,0,0
2020-05-04,10.0,Location_10,29.244,32.5,0.5,5.5,1.0,69.336,17.1,34.6,59.4,50,50,0,0,0
2020-05-04,11.0,Location_11,26.664,31.7,6.6,24.6,13.2,80.86,10.4,26.6,66.872,50,50,0,0,0
2020-05-05,0.0,Colombo_Western,26.831999999999997,30.8,4.0,15.0,8.0,82.83200000000001,15.4,33.8,67.22,50,25,0,0,0
2020-05-05,1.0,Central_Highlands,16.812,21.1,3.5,13.5,7.0,85.976,5.4,21.6,77.036,50,50,0,0,0
2020-05-05,2.0,Eastern_Coast,27.524,33.3,2.1,10.1,4.2,77.624,11.0,28.4,69.04,50,49,0,0,0
2020-05-05,3.0,Central_Province,24.74,30.0,9.0,18.0,18.0,81.176,13.0,33.5,68.916,50,50,0,0,0
2020-05-05,4.0,Location_4,26.54,29.1,5.8,21.8,11.6,83.336,15.2,35.6,78.92,50,50,0,0,0
2020-05-05,5.0,Location_5,28.684,35.9,0.1,1.1,0.2,69.27600000000001,11.6,26.6,50.48,50,50,0,0,0
2020-05-05,6.0,Location_6,28.296,33.1,0.5,4.5,1.0,71.74,15.9,40.3,36.071999999999996,50,50,0,0,0
2020-05-05,7.0,Location_7,27.924,35.3,1.7,4.7,3.4000000000000004,74.12,8.6,32.0,43.583999999999996,50,50,0,0,0
2020-05-05,8.0,Location_8,26.944000000000003,30.9,1.1,7.1,2.2,80.28,23.3,51.1,74.84,50,50,0,0,0
2020-05-05,9.0,Northern,29.232,33.9,2.3,10.3,4.6,71.692,13.0,32.8,45.472,50,48,0,0,0
2020-05-05,10.0,Location_10,28.868000000000002,32.7,0.2,1.2,0.4,70.084,22.3,38.9,50.82,50,50,0,0,0
2020-05-05,11.0,Location_11,26.055999999999997,31.7,1.3,8.3,2.6,81.00399999999999,13.0,29.5,60.083999999999996,50,50,0,0,0
2020-05-06,0.0,Colombo_Western,26.471999999999998,29.4,5.2,23.2,10.4,85.652,18.4,38.9,94.148,50,0,0,0,0
2020-05-06,1.0,Central_Highlands,16.812,20.3,4.3,16.3,8.6,86.33200000000001,6.5,23.0,93.09200000000001,50,50,0,0,0
2020-05-06,2.0,Eastern_Coast,27.84,34.5,0.4,3.4,0.8,75.44,12.4,31.7,89.68799999999999,50,83,0,0,0
2020-05-06,3.0,Central_Province,24.291999999999998,29.2,3.6,13.6,7.2,84.04799999999999,10.9,29.5,88.564,50,50,0,0,0
2020-05-06,4.0,Location_4,26.416,28.2,20.0,43.0,40.0,87.18799999999999,15.2,34.6,94.58,50,50,0,0,0
2020-05-06,5.0,Location_5,28.555999999999997,35.2,0.8,4.8,1.6,70.508,14.1,33.8,78.512,50,50,0,0,0
2020-05-06,6.0,Location_6,28.768,34.9,1.3,9.3,2.6,70.27600000000001,12.1,41.4,68.104,50,50,0,0,0
2020-05-06,7.0,Location_7,26.704,33.5,1.6,3.6,3.2,81.748,19.6,41.0,73.04,50,50,0,0,0
2020-05-06,8.0,Location_8,26.624000000000002,29.5,6.3,22.3,12.6,82.42,21.4,47.9,92.876,50,50,0,0,0
2020-05-06,9.0,Northern,28.535999999999998,32.2,3.4,17.4,6.8,77.984,23.4,46.4,77.92,50,13,0,0,0
2020-05-06,10.0,Location_10,28.484,31.3,0.7,3.7,1.4,74.744,37.9,59.8,72.604,50,50,0,0,0
2020-05-06,11.0,Location_11,25.82,31.0,1.2,6.2,2.4,82.75200000000001,17.9,39.6,83.82,50,50,0,0,0
2020-05-07,0.0,Colombo_Western,26.808000000000003,30.9,5.2,23.2,10.4,82.868,16.9,37.4,89.10799999999999,50,0,0,0,0
2020-05-07,1.0,Central_Highlands,16.375999999999998,21.0,3.4,10.4,6.8,82.63600000000001,7.1,23.8,92.28399999999999,50,50,0,0,0
2020-05-07,2.0,Eastern_Coast,27.608,32.8,9.4,24.4,18.8,81.976,8.5,31.7,80.312,50,0,0,0,0
2020-05-07,3.0,Central_Province,24.691999999999997,30.2,7.4,15.400000000000002,14.8,81.536,9.4,29.2,84.384,50,50,0,0,0
2020-05-07,4.0,Location_4,26.412,28.9,9.5,31.5,19.0,85.28399999999999,13.3,34.6,87.096,50,50,0,0,0
2020-05-07,5.0,Location_5,28.256,35.7,10.4,20.4,20.8,73.6,14.4,31.0,79.44,50,50,0,0,0
2020-05-07,6.0,Location_6,28.236,35.1,8.0,16.0,16.0,75.684,17.4,45.0,71.104,50,50,0,0,0
2020-05-07,7.0,Location_7,28.464000000000002,39.8,25.1,47.8,79.6,79.08,11.9,28.1,68.36399999999999,50,50,0,0,0
