symbol,price,dollarvolume,high,high52,daysgap,change,open,close,averagevolume,changefromopen,volume,low,low52,relativevolume,beta,marketcap,peratio,pfcfratio,evsales,evebit,earningsyield,ptbvratio,peratio10y,enterprisevalue,psratio,pocfratio,evearnings,evfcf,fcfyield,peratio3y,peforward,pbratio,pegratio,evebitda,priceebitda,fcfevyield,peratio5y,rsi,atr,ma20,ma200,ma150ch,rsiweekly,sharperatio,ma50,ma20ch,ma200ch,rsimonthly,sortinoratio,ma50ch,ma150,ma50vs200,n,exchange,employeeschange,lastreportdate,isin,industry,country,employeeschangepercent,fiscalyearend,website,sector,employees,founded,isprimarylisting,earningsdate,lastearningsdate,nextearningsdate,low52ch,alltimehighchange,alltimelowchange,high52ch,alltimehighdate,alltimelowdate,alltimehigh,alltimelow,ch1w,ch6m,ch3y,ch15y,ch1m,chytd,ch5y,ch20y,ch3m,ch10y,ch1y,tr1w,tr6m,tr3y,tr15y,tr1m,trytd,tr5y,tr20y,tr3m,tr1y,tr10y,cagr1y,cagr10y,cagr3y,cagr15y,cagr5y,cagr20y,dividendyield,dividendgrowth,divcagr5,payoutfrequency,exdivdate,dps,dividendgrowthyears,divcagr10,buybackyield,paymentdate,lastdividend,divcagr3,payoutratio,totalreturn,sharesout,sharesqoq,float,sharesinsiders,sharesyoy,sharesinstitutions,revenue,revenuegrowth3y,revenuegrowthquarters,revenuegrowth,revenuegrowth5y,revenuegrowthq,revenuegrowthyears,netincome,netincomegrowth3y,netincomegrowthquarters,netincomegrowth,netincomegrowth5y,netincomegrowthq,netincomegrowthyears,eps,epsgrowth3y,epsgrowthquarters,epsgrowth,epsgrowth5y,epsgrowthq,epsgrowthyears,grossprofit,grossprofitgrowth3y,operatingincomegrowth,operatingincomegrowth5y,grossprofitgrowth,grossprofitgrowth5y,operatingincomegrowth_view_8,operatingincomegrowth5y_view_8,grossprofitgrowth_view_8,grossprofitgrowth5y_view_8,operatingincomegrowthq,ebit,grossprofitgrowthq,operatingincome,operatingincomegrowth3y,ebitda,grossmargin,profitmargin,ebitmargin,operatingmargin,fcfmargin,pretaxmargin,ebitdamargin,operatingcf,netcf,adjustedfcf,ocfgrowth,fcfgrowthq,ocfgrowth5y,investingcf,capex,fcfpershare,fcfgrowth3y,ocfgrowthq,ocfgrowth10y,financingcf,fcf,fcfgrowth,fcfgrowth5y,ocfgrowth3y,sharebasedcomp,rndbyrevenue,sbcbyrevenue,researchanddevelopment,total_assets,total_liabilities,total_equity,working_capital_view10,net_working_capital,total_cash,total_debt,net_cash,tangible_book_value,debtgrowthqoq,netcashgrowth,debtgrowth3y,debtgrowth,debtgrowth5y,netcashbymarketcap,bvpershare,tangiblebookvaluepershare,currentratio,debtebitda,quickratio,debtfcf,debtequity,interestcoverage,shortratio,roe,roce,roic5y,roa,roe5y,revperemployee,roic,roa5y,profitperemployee,lastsplittype,lastsplitdate,incometax,taxrate,taxbyrevenue,ffo,pffo,lynchfairvalue,grahamupside,grahamnumber,lynchupside,assetturnover,fscore,inventoryturnover,zscore,asset_turnover,capex_intensity,fcf_margin_calc,fcf_margin,debt_to_assets,data_date,last_updated
RHL.X0000,None,708030.0,None,None,0.97,None,None,None,None,-1.44,None,None,None,1.83,None,9910000000.0,11.93,None,0.93,23.15,8.38,0.87,21.80,15030000000.0,0.61,None,18.08,-9.51,-15.93,19.56,None,0.62,None,15.59,10.39,-10.51,13.30,46.44,2.16,42.80,26.17,36.82,66.22,2.28,40.10,-4.21,56.68,85.79,4.17,2.24,29.97,50over200,Renuka Holdings PLC,Colombo Stock Exchange,30,Sep 30 2025,None,Groceries And Related Products,Sri Lanka,2.31,March,renukagroup.com,None,1330,1866,False,Feb 5 2026,Feb 5 2026,None,228.00,-25.15,504.10,-11.45,Feb 8 2011,May 11 2020,54.77,6.79,-8.89,99.03,268.31,-20.42,-2.84,3.80,236.65,None,3.54,100.46,164.52,-8.89,99.03,268.31,40.48,-2.84,3.80,239.69,None,3.54,164.52,124.74,164.69,8.43,54.42,2.29,27.71,None,None,None,None,None,None,0,None,-11.77,1.48,None,0.09,None,None,1.48,,-0.35,15970000.0,37.93,-1.48,2.90,16149999999.999998,1.61,None,23.24,15.27,45.81,None,831030000.0,7.68,None,None,29.68,599.69,None,4.39,8.20,None,None,16.98,594.00,None,2810000000.0,-1.53,None,7.78,76.63,10.22,None,7.78,76.63,10.22,822.42,649180000.0,114.47,649180000.0,-22.11,954130000.0,17.42,5.15,4.02,4.02,None,10.39,5.91,-1210000000.0,1160000000.0,-1580000000.0,None,None,None,1040000000.0,-367950000.0,None,None,None,None,1330000000.0,-1580000000.0,None,None,None,,None,None,None,23260000000.0,7300000000.0,15960000000.0,5570000000.0,5840000000.0,4730000000.0,5380000000.0,-651870000.0,11370000000.0,5.85,,19.43,20.01,8.71,-6.58,60.6,59.95,1.97,5.58,1.38,-3.40,0.34,1.45,None,12.47,3.71,1.45,1.89,3.53,12140000.0,4.04,0.98,624830.0,Forward,Sep 8 2023,-115460000.0,None,-0.71,None,None,86.36,74.26,71.80,109.60,0.75,6,4.56,1.85,0.6943250214961306,-2.278328173374613,-9.783281733746131,-9.783281733746131,23.129836629406707,2026-02-13,2026-02-13T18:03:31.328654
RHTL.N0000,None,45650.0,None,None,1.05,None,None,None,None,-1.04,None,None,None,23.62,0.04,3170000000.0,24.17,None,3.08,23.95,3.80,1.65,31.87,2790000000.0,3.50,31.77,23.19,-6.34,-13.89,17.83,None,1.65,None,14.47,16.58,-15.77,None,47.49,1.37,28.98,30.01,-7.57,44.06,-0.06,28.98,-1.29,-4.70,52.76,0.04,-1.32,30.94,50under200,The Fortress Resorts PLC,Colombo Stock Exchange,-8,Sep 30 2025,None,Hotels and Motels,Sri Lanka,-6.11,March,fortressresortandspa.com,None,123,1967,True,Jan 30 2026,Jan 30 2026,None,19.17,-23.73,1225.92,-23.73,Sep 25 2025,Feb 11 2003,37.50,2.16,-3.05,-6.54,82.17,4.38,-3.38,-3.05,169.81,90.67,-14.88,98.61,-4.98,-3.05,-6.54,82.17,35.87,-3.38,-3.05,169.81,182.83,-14.88,-4.98,142.48,-4.99,9.26,22.12,2.07,21.96,5.34,None,None,None,None,None,0,None,None,13.82,None,1.00,None,None,13.82,110890000.0,-1.36,5910000.0,21.66,-13.82,5.24,906600000.0,24.52,None,-7.29,20.47,-12.90,None,120480000.0,3.07,None,-46.33,None,None,None,1.18,5.90,None,-37.72,None,None,None,533909999.99999994,19.89,-40.32,None,-16.16,18.26,-40.32,None,-16.16,18.26,None,116670000.0,-35.44,116670000.0,45.41,191270000.0,58.89,13.29,12.87,12.87,None,20.47,21.10,99820000.0,-26230000.0,-440590000.0,-55.78,None,22.75,-122310000.0,-540410000.0,-3.97,None,None,-9.55,-3740000.0,-440590000.0,None,None,-0.08,,None,None,None,2310000000.0,384400000.0,1930000000.0,436080000.0,-7950000.0,484050000.0,107120000.0,376930000.0,1920000000.0,52.59,-49.68,17.26,40.23,-16.87,11.89,17.36,17.34,2.83,0.55,2.29,-0.24,0.06,14.81,None,6.45,5.63,0.48,3.28,3.01,7370000.0,5.29,0.22,979550.0,None,None,65090000.0,35.07,7.18,None,None,5.92,-24.82,21.50,-79.31,0.41,3,10.60,6.21,0.39246753246753247,-59.608427090227224,-48.59805868078535,-48.59805868078535,4.637229437229437,2026-02-13,2026-02-13T18:03:31.328654
RICH.N0000,None,1950000.0,None,None,-0.82,None,None,None,None,-2.47,None,None,None,80.84,-0.25,72450000000.0,20.23,90.05,1.26,13.10,4.95,2.61,16.81,97430000000.0,0.94,24.12,27.19,121.11,1.11,35.87,None,1.99,None,9.95,8.32,0.83,24.17,28.07,1.35,38.87,30.66,8.98,51.04,0.94,39.98,-8.40,16.12,62.90,2.17,-10.95,32.67,50over200,Richard Pieris and Company PLC,Colombo Stock Exchange,68,Sep 30 2025,None,Conglomerates,Sri Lanka,0.39,March,arpico.com,None,17656,1932,True,Feb 11 2026,Feb 11 2026,Feb 18 2026,54.78,-28.94,19195.39,-28.94,Nov 12 2025,May 10 2000,50.10,0.18,-8.72,33.33,57.52,132.68,-15.84,-16.24,147.22,584.62,-11.22,350.63,37.45,-8.72,35.58,80.02,401.11,-15.84,-16.24,200.60,1524.49,-9.72,43.81,681.48,43.85,22.82,21.64,11.34,24.63,14.96,3.80,None,6.96,Annual,Nov 19 2025,1.40,1,10.84,-0.50,Dec 8 2025,0.70,25.99,73.83,3.30,2040000000.0,-0.58,532960000.00000006,7.10,0.50,20.83,77470000000.0,-0.94,None,2.80,8.22,1.77,None,3580000000.0,-27.47,None,53.61,12.83,-9.85,None,1.76,-27.50,None,53.02,12.63,-9.43,None,20520000000.0,-6.40,35.69,8.54,12.86,9.93,35.69,8.54,12.86,9.93,2.34,7210000000.0,3.97,7210000000.0,-21.20,8700000000.0,26.48,4.63,9.30,9.30,1.04,9.15,11.23,3000000000.0,317110000.0,804480000.0,-34.15,None,-20.48,-182480000.0,-2200000000.0,0.40,-30.07,None,-0.32,-2500000000.0,804480000.0,-61.02,-36.97,-25.05,,None,None,None,104120000000.0,67800000000.0,36320000000.0,7800000000.0,18590000000.0,17140000000.0,34750000000.0,-17610000000.0,27790000000.0,3.24,,5.33,10.5,6.73,-24.31,14.22,13.66,1.15,3.63,0.90,43.20,0.96,3.32,None,12.94,13.75,13.09,4.52,19.96,4390000.0,8.54,5.89,202960.0,Forward,Oct 8 2010,2680000000.0,37.76,3.45,None,None,22.57,-33.35,23.73,-36.59,0.78,5,4.41,1.85,0.7440453323088744,-2.839808958306441,1.038440686717439,1.038440686717439,33.37495197848636,2026-02-13,2026-02-13T18:03:31.328654
RIL.N0000,None,9300000.0,None,None,None,None,None,None,None,-2.56,None,None,None,14.97,0.46,27440000000.0,11.31,None,1.66,14.04,8.81,1.22,10.35,48290000000.0,0.94,None,19.98,-8.96,-19.63,20.14,None,0.89,None,11.92,7.00,-11.16,15.67,43.04,1.24,35.89,29.29,4.76,55.11,1.86,33.97,-4.42,17.10,75.76,3.91,0.98,32.74,50over200,R I L Property PLC,Colombo Stock Exchange,-376,Sep 30 2025,None,Automotive Dealers and Gasoline Service Stations,Sri Lanka,-27.39,March,rilproperty.lk,None,997,2009,True,Feb 12 2026,Feb 12 2026,Feb 19 2026,150.37,-11.60,939.39,-11.60,Oct 2 2025,Mar 10 2020,38.80,3.30,-4.72,22.50,501.75,None,-2.28,6.52,419.70,None,-7.30,None,145.00,-4.72,22.50,533.47,None,-2.28,6.52,475.67,None,-7.30,151.46,None,151.62,None,85.00,None,41.92,None,1.60,175.00,17.08,None,None,0.55,1,None,1.02,Jul 21 2025,0.55,40.10,18.21,2.58,800000000.0,-0.80,154250000.0,78.58,-1.02,3.14,29120000000.0,28.10,None,103.45,20.47,286.37,None,2420000000.0,137.57,None,76.50,20.75,367.73,None,3.03,137.51,None,78.32,21.69,373.08,None,8510000000.0,22.58,135.76,26.21,57.28,21.25,135.76,26.21,57.28,21.25,372.62,3440000000.0,125.48,3440000000.0,33.38,3920000000.0,29.24,8.30,11.81,11.81,None,14.26,13.46,-776270000.0,761310000.0,-5390000000.0,None,None,None,-2530000000.0,-4610000000.0,-6.73,None,None,None,4070000000.0000005,-5390000000.0,None,None,None,,None,None,None,57880000000.0,27000000000.0,30880000000.0,4940000000.0,9450000000.0,3270000000.0,15890000000.0,-12620000000.0,22470000000.0,-0.96,,20.73,50.12,20.23,-46.0,28.31,28.09,1.38,3.92,0.77,-2.95,0.51,3.25,None,12.02,7.68,-0.35,4.16,2.55,29200000.0,6.74,2.03,2420000.0,None,None,639790000.0,15.40,2.20,None,None,62.96,28.17,43.96,83.56,0.56,3,3.75,1.45,0.5031098825155494,-15.831043956043956,-18.509615384615387,-18.509615384615387,27.45335176226676,2026-02-13,2026-02-13T18:03:31.328654
RPBH.N0000,None,1670000.0,None,None,0.50,None,None,None,None,-4.80,None,None,None,673.24,0.01,2880000000.0,21.55,16.68,2.17,21.34,4.75,1.03,33.58,2180000000.0,2.86,12.02,15.98,12.67,5.99,54.27,None,1.03,None,12.07,16.19,7.90,None,37.77,2.98,62.84,60.59,-12.97,44.04,0.83,61.17,-4.36,-0.80,56.27,1.73,-1.74,69.06,50over200,Royal Palms Beach Hotels PLC,Colombo Stock Exchange,94,Sep 30 2025,None,Hotels and Motels,Sri Lanka,59.87,March,tangerinehotels.com,None,251,1992,True,Feb 11 2026,Feb 11 2026,Feb 18 2026,103.18,-40.50,1262.19,-39.47,Sep 8 2010,Jan 4 1999,101.00,4.41,-1.15,-33.88,182.16,-28.45,-6.97,-1.96,320.28,66.94,-14.27,107.24,57.33,-1.15,-33.88,182.16,-5.75,-6.97,-1.96,320.28,122.79,-14.27,57.33,148.62,57.38,9.53,41.30,-0.39,33.27,4.09,None,None,None,None,None,0,None,2.26,-2.35,None,1.00,None,None,-2.35,50000000.0,-0.55,6720000.0,9.77,2.35,None,1000000000.0,28.39,None,-6.29,15.75,7.66,None,136550000.0,210.40,None,39.87,37.75,None,None,2.67,208.07,None,36.65,37.12,None,None,706010000.0,32.82,4.29,None,-4.89,12.59,4.29,None,-4.89,12.59,None,102290000.0,22.21,102290000.0,None,177620000.0,70.30,13.60,10.19,10.19,17.16,15.54,17.69,239170000.0,71220000.0,172310000.0,82.35,None,22.77,-182890000.0,-66849999.99999999,3.45,None,None,7.52,-4920000.0,172310000.0,165.71,32.46,None,,None,None,None,3710000000.0,923040000.0,2780000000.0,813230000.0,116920000.0,732330000.0,39790000.0,692540000.0,2780000000.0,-0.94,42.13,-0.21,-13.5,-2.92,24.09,55.65,55.65,8.33,0.22,7.69,0.23,0.01,56.63,None,5.27,2.85,11.69,1.84,-0.57,4000000.0,4.28,-0.81,544010.0,None,None,19510000.0,12.50,1.94,None,None,66.69,-3.84,57.79,10.97,0.29,6,8.96,2.42,0.2695417789757412,-6.685,17.230999999999998,17.230999999999998,1.0725067385444744,2026-02-13,2026-02-13T18:03:31.328654
RWSL.N0000,None,1410000.0,None,None,1.77,None,None,None,None,-2.17,None,None,None,28.01,0.55,6350000000.0,10.68,None,1.75,8.06,9.38,2.02,7.41,5410000000.0,2.06,None,9.10,-13.44,-6.35,7.27,None,2.02,None,7.44,8.80,-7.44,7.63,37.22,1.10,23.81,19.98,-1.60,49.05,1.73,24.35,-5.08,13.13,66.94,3.89,-7.17,22.97,50over200,Raigam Wayamba Salterns PLC,Colombo Stock Exchange,-29,Sep 30 2025,None,Miscellaneous Food Preparations And Kindred Products,Sri Lanka,-9.97,March,wayambasalterns.lk,None,262,2005,True,Feb 13 2026,Feb 13 2026,Feb 13 2026,221.43,-31.52,1406.67,-31.82,Oct 29 2025,May 12 2020,33.00,1.50,-1.74,72.52,303.57,380.85,-11.02,-14.39,310.91,None,-29.60,841.67,179.01,-1.74,74.13,327.79,587.69,-11.02,-14.39,350.88,None,-29.60,181.61,1165.09,181.81,28.88,62.32,13.72,35.15,None,1.11,66.67,20.11,Annual,Oct 1 2025,0.25,1,9.60,-0.32,Oct 22 2025,0.25,7.72,7.09,0.78,282210000.0,0.97,41410000.0,11.98,0.32,10.10,3090000000.0,26.74,None,74.10,30.12,-2.00,None,595340000.0,26.49,None,214.50,36.41,159.57,None,2.11,26.91,None,214.50,36.52,162.50,None,1050000000.0,25.69,288.19,40.43,109.15,28.41,288.19,40.43,109.15,28.41,286.13,672190000.0,59.66,672190000.0,28.65,721180000.0,33.94,19.27,21.76,21.76,None,25.55,23.34,-385730000.0,-478690000.0,-402990000.0,None,None,None,-47580000.0,-17260000.0,-1.43,None,None,None,-45380000.0,-402990000.0,None,None,None,,None,None,None,4580000000.0,1430000000.0,3140000000.0,2320000000.0,1380000000.0,1460000000.0,525669999.99999994,934970000.0,3140000000.0,75.7,-25.86,230.73,778.59,112.04,14.72,11.14,11.13,2.86,0.72,2.05,-1.30,0.17,53.17,None,21.12,20.19,19.81,10.98,14.86,11790000.0,25.24,7.68,2270000.0,None,None,194100000.0,24.59,6.28,None,None,52.69,2.14,22.98,134.16,0.81,4,3.25,3.72,0.6746724890829694,-0.5585760517799352,-13.041747572815535,-13.041747572815535,11.477510917030566,2026-02-13,2026-02-13T18:03:31.328654
SAMP.N0000,None,79390000.0,None,None,None,None,None,None,None,-0.16,None,None,None,64.87,0.55,182940000000.0,5.58,None,None,None,17.91,1.00,4.79,,1.53,None,None,None,-90.66,4.42,5.47,0.99,None,None,None,None,4.46,64.85,1.36,155.70,138.21,7.10,67.33,1.37,149.10,0.19,12.87,79.64,2.47,4.63,145.66,50over200,Sampath Bank PLC,Colombo Stock Exchange,381,Sep 30 2025,None,Commercial Banks,Sri Lanka,8.75,December,sampath.lk,None,4733,1986,True,Feb 16 2026,Nov 13 2025,Feb 16 2026,55.91,-0.79,27672.83,-0.95,Jan 21 2026,Dec 21 1992,157.25,0.56,0.97,8.15,270.05,113.45,0.81,6.49,190.66,1537.11,0.65,141.01,33.33,0.97,8.15,361.68,348.53,0.81,6.49,315.57,3783.59,0.65,44.35,350.67,44.39,16.25,66.49,10.52,32.97,20.08,5.99,59.83,28.36,Annual,Apr 1 2025,9.35,2,18.62,0.02,Apr 23 2025,9.35,39.42,33.47,6.02,1170000000.0,0.14,484710000.0,18.79,-0.02,15.79,119570000000.0,36.70,None,31.60,25.32,6.75,None,32759999999.999996,40.77,None,34.91,26.50,4.13,None,27.94,40.78,None,34.94,26.49,4.06,None,119570000000.0,None,None,None,None,None,None,None,None,None,None,,None,55300000000.0,None,,None,27.40,None,46.25,None,46.25,None,-162010000000.0,21260000000.0,-165860000000.0,None,None,None,-19790000000.0,-3850000000.0,-141.43,None,None,None,201820000000.0,-165860000000.0,None,None,None,,None,None,None,2029999999999.9998,1850000000000.0,184310000000.0,-1.0,,117200000000.0,145080000000.0,-27890000000.0,183180000000.0,18.52,,10.72,40.97,6.23,-15.24,157.17,156.21,,,None,-0.87,None,None,None,18.60,None,None,1.74,11.79,25260000.0,None,1.18,6920000.0,Forward,Mar 31 2023,22540000000.0,40.76,18.85,None,None,698.40,101.48,314.31,347.69,None,2,None,None,0.058901477832512324,-3.219871205151794,-138.7137241783056,-138.7137241783056,7.146798029556652,2026-02-13,2026-02-13T18:03:31.328654
SCAP.N0000,None,119290000.0,None,None,3.08,None,None,None,None,7.46,None,None,None,209.26,1.10,7040000000.0,12.80,None,0.64,3.97,7.61,None,None,29530000000.0,0.15,None,55.13,-6.56,-64.02,None,None,1.66,None,3.50,0.89,-15.25,None,69.70,0.50,5.98,5.55,16.22,72.82,0.52,5.47,8.70,17.07,54.99,1.23,18.74,5.59,50under200,Softlogic Capital PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Life Insurance,Sri Lanka,None,March,softlogiccapital.lk,None,None,2005,True,Feb 12 2026,Feb 12 2026,None,46.94,-88.18,116.67,-5.26,Sep 29 2011,May 11 2020,55.00,3.00,-5.80,8.33,-60.12,None,27.45,27.45,71.05,None,14.04,20.37,12.07,-5.80,8.33,-60.12,None,27.45,27.45,71.05,None,14.04,12.07,48.96,12.08,4.07,-26.39,None,11.34,None,None,None,None,None,None,0,None,None,2.28,None,0.40,None,None,2.28,977190000.0,-0.00,180550000.0,10.40,-2.28,0.31,46100000000.0,18.38,None,19.47,20.50,21.58,None,535679999.99999994,None,None,None,None,None,None,0.56,None,None,None,None,None,None,14460000000.0,None,None,None,None,None,None,None,None,None,None,7440000000.0,None,7440000000.0,None,7920000000.0,31.37,1.16,16.14,16.14,None,9.42,17.18,-4269999999.9999995,-941980000.0,-4500000000.0,None,-81.78,None,418120000.0,-233520000.0,-4.61,None,-80.91,None,2910000000.0,-4500000000.0,None,None,None,,None,None,None,83720000000.0,79470000000.0,4250000000.0,964410000.0,-1890000000.0,8189999999.999999,20400000000.0,-16700000000.0,-3010000000.0,-5.7,,3.47,2.15,24.54,-237.33,-1.58,-3.08,1.11,2.42,1.11,-4.53,4.80,2.40,None,58.48,9.91,9.87,6.26,-7.21,,16.65,3.69,,None,None,1880000000.0,43.22,4.07,None,None,None,None,None,None,0.62,3,None,None,0.5506450071667462,-0.5065509761388286,-9.761388286334057,-9.761388286334057,24.36693741041567,2026-02-13,2026-02-13T18:03:31.328654
SDB.N0000,None,1950000.0,None,None,None,None,None,None,None,-0.45,None,None,None,11.59,0.44,10850000000.0,41.78,None,None,None,2.39,0.77,12.93,,1.30,None,None,None,-77.15,20.41,None,0.73,None,None,None,None,15.05,54.44,1.94,66.48,48.78,24.76,65.49,1.09,61.97,-0.56,35.51,74.23,2.04,6.67,52.98,50over200,SANASA Development Bank PLC,Colombo Stock Exchange,-6,Sep 30 2025,None,Commercial Banks,Sri Lanka,-0.47,December,sdb.lk,None,1281,1997,True,Feb 27 2026,Nov 12 2025,Feb 27 2026,99.70,-80.52,265.01,-5.97,Jun 7 2012,Jul 8 2022,339.40,18.11,0.46,59.28,184.93,None,1.54,13.77,12.73,None,13.38,-43.04,61.22,0.46,59.28,184.92,None,1.54,13.77,25.58,None,13.38,61.22,-27.55,61.27,-3.17,41.76,None,4.66,None,None,None,-18.80,None,None,0,None,-3.53,0.55,None,1.47,None,8.10,0.55,164170000.0,0.79,54840000.0,8.11,-0.55,6.35,8369999999.999999,13.80,None,-5.45,5.99,1.60,None,258870000.0,None,None,-62.39,-20.83,-39.75,None,1.58,None,None,-62.18,-34.53,-40.40,None,8369999999.999999,None,None,None,None,None,None,None,None,None,None,,None,496310000.0,None,,None,3.09,None,5.93,None,5.93,None,-8300000000.000001,4310000000.0,-8369999999.999999,None,None,None,20490000000.0,-67069999.99999999,-51.00,None,None,None,-7880000000.0,-8369999999.999999,None,None,None,,None,None,None,143680000000.0,128840000000.0,14840000000.0,-84700000000.0,,21810000000.0,17010000000.000002,4810000000.0,14140000000.0,8.46,,-23.43,-21.34,-6.3,44.3,90.4,86.14,,,None,-2.03,None,None,None,1.76,None,None,0.18,4.70,6530000.0,None,0.39,202080.0,Forward,Jun 3 2024,237440000.0,47.84,2.84,None,None,7.91,-14.18,56.72,-88.03,None,2,None,None,0.0582544543429844,-0.8013142174432497,-100.0,-100.0,11.83880846325167,2026-02-13,2026-02-13T18:03:31.328654
SDF.N0000,None,1520000.0,None,None,None,None,None,None,None,4.04,None,None,None,23.08,0.72,6160000000.0,8.96,None,None,None,11.16,1.43,None,,1.94,None,None,None,-172.14,7.59,None,1.43,None,None,None,None,7.82,48.02,2.12,41.55,35.59,2.29,53.75,1.78,42.26,-4.69,11.27,68.83,3.31,-6.29,38.71,50over200,Sarvodaya Development Finance PLC,Colombo Stock Exchange,57,Dec 31 2025,None,Personal Credit Institutions,Sri Lanka,10.44,March,sarvodayafinance.lk,None,603,2010,True,Jan 29 2026,Jan 29 2026,May 29 2026,142.35,-27.21,340.00,-24.26,Nov 4 2025,Apr 26 2022,54.40,9.00,-1.00,23.75,277.14,None,-10.00,-5.49,None,None,-19.84,None,110.64,-1.00,23.75,334.84,None,-10.00,-5.49,None,None,-19.84,127.68,None,127.81,None,63.20,None,None,None,3.16,None,None,Annual,Feb 20 2026,1.25,1,None,None,Jul 25 2025,1.25,36.32,41.33,3.16,149600000.0,None,34150000.0,6.63,None,5.09,3180000000.0,35.36,None,40.32,35.14,49.02,None,687700000.0,42.46,None,55.81,49.47,72.09,None,4.60,41.61,None,55.81,27.48,72.09,None,3180000000.0,None,54.52,58.23,None,None,54.52,58.23,None,None,80.31,,None,1140000000.0,57.35,,100.00,21.65,None,35.96,None,35.97,None,-10460000000.0,-253290000.0,-10610000000.0,None,None,None,-328520000.0,-149370000.0,-70.92,None,None,None,10540000000.0,-10610000000.0,None,None,None,,None,None,None,33840000000.000004,29530000000.0,4310000000.0,20190000000.0,,1940000000.0,16059999999.999998,-14110000000.0,4310000000.0,21.61,,108.85,126.36,103.22,-228.99,28.81,28.81,2.61,,2.33,-1.51,3.73,None,None,16.73,None,4.16,2.51,9.00,5270000.0,3.65,2.12,1140000.0,None,None,455000000.0,39.82,14.32,None,None,114.93,32.50,54.59,178.95,0.12,3,None,None,0.09397163120567374,-4.697169811320754,-333.6477987421384,-333.6477987421384,47.458628841607556,2026-02-13,2026-02-13T18:03:31.328654
SEMB.N0000,None,10170000.0,None,None,None,None,None,None,None,None,None,None,None,67.22,0.06,7700000000.0,59.87,None,None,None,2.10,2.24,56.82,,13.37,None,None,None,-8.46,51.02,None,2.08,None,None,None,None,93.43,60.92,0.15,0.88,0.76,24.80,60.43,0.96,0.80,14.29,30.98,61.20,1.58,25.31,0.80,50over200,SMB Finance PLC,Colombo Stock Exchange,13,Sep 30 2025,None,Miscellaneous business Credit Institutions,Sri Lanka,25.49,December,smblk.com,None,64,1992,True,Feb 27 2026,Nov 14 2025,Feb 27 2026,100.00,-72.22,1065.50,-23.08,Sep 6 2011,Sep 6 1999,3.60,0.09,11.11,42.86,42.86,-58.33,25.00,42.86,66.67,11.11,11.11,25.00,42.86,11.11,42.86,42.86,-50.31,25.00,42.86,86.05,90.24,11.11,42.86,49.08,42.89,4.07,12.62,-4.55,13.22,3.27,None,None,None,None,None,0,None,None,-1.22,None,0.02,None,None,-1.22,9550000000.0,27.14,2740000000.0,66.85,1.22,6.55,576330000.0,43.50,None,43.89,31.46,27.75,None,161680000.0,60.72,None,123.10,None,41.22,None,0.02,69.70,None,232.20,None,50.00,None,576330000.0,None,None,None,None,None,None,None,None,None,None,,None,148030000.0,None,,None,28.05,None,25.68,None,39.23,None,-614080000.0,-2089999999.9999998,-651390000.0,None,None,None,-361640000.0,-37310000.0,-0.07,None,None,None,-1110000000.0,-651390000.0,None,None,None,,None,None,None,6790000000.0,3080000000.0,3710000000.0,85300000.0,,2970000000.0,2660000000.0,313410000.0,3440000000.0,9.39,-68.29,16.01,60.97,35.22,4.07,0.39,0.36,,,None,-4.08,None,None,None,4.46,None,None,2.64,1.32,9010000.0,None,0.95,2530000.0,Forward,Apr 21 2010,64430000.00000001,28.50,11.18,None,None,0.42,-61.82,0.38,-58.24,None,2,None,None,0.08487923416789396,-6.473721652525463,-113.02378845453124,-113.02378845453124,39.175257731958766,2026-02-13,2026-02-13T18:03:31.328654
