symbol,price,open,high,low,previous_close,change_rs,change_pct,share_volume,trade_volume,collection_date,collection_timestamp
RCH.N0000,250.0,258.5,258.75,250.0,258.5,-8.5,-3.29,21364,15,2026-02-13,2026-02-13 16:00:17
HPWR.N0000,10.4,10.1,10.6,10.0,10.1,0.3,2.97,313514,99,2026-02-13,2026-02-13 16:00:17
RICH.N0000,36.9,36.9,37.0,36.5,35.6,1.3,3.65,19107,32,2026-02-13,2026-02-13 16:00:17
REXP.N0000,412.5,408.0,417.75,407.0,409.0,3.5,0.86,229,13,2026-02-13,2026-02-13 16:00:17
RCL.N0000,50.1,50.9,51.5,50.0,51.0,-0.9,-1.76,184221,173,2026-02-13,2026-02-13 16:00:17
RPBH.N0000,59.1,57.8,62.4,57.8,57.5,1.6,2.78,19708,40,2026-02-13,2026-02-13 16:00:17
SAMP.N0000,155.75,156.0,156.0,155.5,156.0,-0.25,-0.16,509717,564,2026-02-13,2026-02-13 16:00:17
SIL.N0000,510.5,543.0,575.0,480.0,519.5,-9.0,-1.73,21561,234,2026-02-13,2026-02-13 16:00:17
SDB.N0000,65.9,66.3,66.3,65.8,66.1,-0.2,-0.3,3580,10,2026-02-13,2026-02-13 16:00:17
SDF.N0000,41.4,41.6,41.6,41.0,41.2,0.2,0.49,585,19,2026-02-13,2026-02-13 16:00:17
SMOT.N0000,1643.25,1611.25,1697.0,1611.25,1635.5,7.75,0.47,2385,54,2026-02-13,2026-02-13 16:00:17
SFCL.N0000,832.0,899.5,899.5,863.25,832.0,0.0,0.0,84,21,2026-02-13,2026-02-13 16:00:17
SHOT.X0000,16.5,16.1,16.7,15.0,16.0,0.5,3.13,1381226,164,2026-02-13,2026-02-13 16:00:17
SHOT.N0000,21.9,22.0,22.0,20.6,21.1,0.8,3.79,24811,15,2026-02-13,2026-02-13 16:00:17
SLND.N0000,1987.5,1987.0,1987.0,1987.0,1987.5,0.0,0.0,1,1,2026-02-13,2026-02-13 16:00:17
SEYB.N0000,111.5,110.25,112.0,109.0,110.5,1.0,0.9,241976,94,2026-02-13,2026-02-13 16:00:17
SEYB.X0000,75.9,75.8,78.0,75.3,75.9,0.0,0.0,565336,280,2026-02-13,2026-02-13 16:00:17
CSD.N0000,30.7,30.3,31.4,30.2,30.3,0.4,1.32,31981,42,2026-02-13,2026-02-13 16:00:17
SIRA.N0000,36.4,35.6,36.5,35.5,35.6,0.8,2.25,913781,277,2026-02-13,2026-02-13 16:00:17
SIGV.N0000,14.0,14.5,14.6,13.8,14.5,-0.5,-3.45,124267,163,2026-02-13,2026-02-13 16:00:17
SINS.N0000,87.7,89.0,89.0,87.0,88.1,-0.4,-0.45,20650,105,2026-02-13,2026-02-13 16:00:17
SFIN.N0000,56.3,55.8,56.7,55.1,56.1,0.2,0.36,18328,42,2026-02-13,2026-02-13 16:00:17
SINH.N0000,22.0,21.2,22.5,21.1,21.8,0.2,0.92,1003906,139,2026-02-13,2026-02-13 16:00:17
SEMB.N0000,1.0,1.0,1.0,0.9,1.0,0.0,0.0,784777,48,2026-02-13,2026-02-13 16:00:17
SEMB.X0000,0.3,0.3,0.4,0.3,0.4,-0.1,-25.0,597009,33,2026-02-13,2026-02-13 16:00:17
SCAP.N0000,7.6,7.6,7.8,7.1,7.2,0.4,5.56,40389106,1345,2026-02-13,2026-02-13 16:00:17
CRL.N0000,6.2,6.0,6.4,5.8,5.9,0.3,5.08,1370325,189,2026-02-13,2026-02-13 16:00:17
SHL.N0000,7.3,7.4,7.4,7.1,7.0,0.3,4.29,112353,57,2026-02-13,2026-02-13 16:00:17
AAIC.N0000,93.8,93.3,95.0,91.6,93.3,0.5,0.54,256096,319,2026-02-13,2026-02-13 16:00:17
SLTL.N0000,98.3,96.5,99.9,96.5,96.3,2.0,2.08,24334,66,2026-02-13,2026-02-13 16:00:17
SUN.N0000,33.2,33.8,33.8,33.0,33.6,-0.4,-1.19,1288334,451,2026-02-13,2026-02-13 16:00:17
PARQ.N0000,82.1,84.0,84.0,80.0,84.0,-1.9,-2.26,104240,177,2026-02-13,2026-02-13 16:00:17
TAJ.N0000,37.8,37.0,38.0,37.0,36.6,1.2,3.28,4058,12,2026-02-13,2026-02-13 16:00:17
TPL.N0000,144.5,144.75,145.75,141.25,144.5,0.0,0.0,20576,46,2026-02-13,2026-02-13 16:00:17
TANG.N0000,126.75,126.5,127.0,126.5,126.25,0.5,0.4,968,7,2026-02-13,2026-02-13 16:00:17
TSML.N0000,46.0,47.5,47.5,46.0,47.0,-1.0,-2.13,33933,26,2026-02-13,2026-02-13 16:00:17
TJL.N0000,37.5,37.4,38.4,36.0,38.5,-1.0,-2.6,8914228,400,2026-02-13,2026-02-13 16:00:17
TESS.N0000,2.1,2.2,2.2,2.1,2.1,0.0,0.0,2487582,100,2026-02-13,2026-02-13 16:00:17
TESS.X0000,1.4,1.6,1.6,1.4,1.5,-0.1,-6.67,570219,40,2026-02-13,2026-02-13 16:00:17
LHL.N0000,79.3,79.9,79.9,79.0,80.2,-0.9,-1.12,434,11,2026-02-13,2026-02-13 16:00:17
AUTO.N0000,436.0,405.0,470.0,399.5,407.25,28.75,7.06,5179,140,2026-02-13,2026-02-13 16:00:17
CFLB.N0000,79.3,79.0,80.0,79.0,78.2,1.1,1.41,2670,10,2026-02-13,2026-02-13 16:00:17
KHC.N0000,17.0,17.5,17.8,16.2,16.4,0.6,3.66,62610,107,2026-02-13,2026-02-13 16:00:17
SERV.N0000,19.0,19.2,19.2,18.7,19.1,-0.1,-0.52,190356,120,2026-02-13,2026-02-13 16:00:17
LHCL.N0000,109.5,112.0,112.0,108.75,109.0,0.5,0.46,13345,45,2026-02-13,2026-02-13 16:00:17
NEH.N0000,6231.0,5500.0,6750.0,5001.25,5523.25,707.75,12.81,510,76,2026-02-13,2026-02-13 16:00:17
TAFL.N0000,652.75,656.0,690.0,645.0,657.5,-4.75,-0.72,3566,70,2026-02-13,2026-02-13 16:00:17
TKYO.N0000,104.5,106.5,107.0,104.0,106.25,-1.75,-1.65,8331286,319,2026-02-13,2026-02-13 16:00:17
TKYO.X0000,86.7,86.5,87.3,86.0,86.3,0.4,0.46,8652593,262,2026-02-13,2026-02-13 16:00:17
TRAN.N0000,57.0,57.0,57.0,57.0,57.0,0.0,0.0,49,1,2026-02-13,2026-02-13 16:00:17
UBF.N0000,3.1,3.1,3.2,3.0,3.0,0.1,3.33,2212117,200,2026-02-13,2026-02-13 16:00:17
UDPL.N0000,159.25,159.25,159.5,159.25,159.25,0.0,0.0,94,4,2026-02-13,2026-02-13 16:00:17
UAL.N0000,80.0,80.0,80.0,79.7,80.1,-0.1,-0.12,211810,63,2026-02-13,2026-02-13 16:00:17
UBC.N0000,14.5,15.0,15.0,14.5,14.8,-0.3,-2.03,59176,41,2026-02-13,2026-02-13 16:00:17
UCAR.N0000,1766.0,1712.25,1875.5,1712.25,1701.75,64.25,3.78,163,13,2026-02-13,2026-02-13 16:00:17
UML.N0000,37.9,39.8,40.0,37.4,38.7,-0.8,-2.07,891556,658,2026-02-13,2026-02-13 16:00:17
VFIN.N0000,105.0,104.0,106.0,103.0,105.0,0.0,0.0,73747,94,2026-02-13,2026-02-13 16:00:17
VONE.N0000,107.5,109.75,109.75,107.5,108.0,-0.5,-0.46,61140,84,2026-02-13,2026-02-13 16:00:17
VPEL.N0000,16.9,16.4,17.1,16.2,15.3,1.6,10.46,3349186,904,2026-02-13,2026-02-13 16:00:17
VLL.X0000,18.2,18.5,18.5,18.1,18.5,-0.3,-1.62,1374,9,2026-02-13,2026-02-13 16:00:17
VLL.N0000,22.2,22.6,22.6,22.0,22.4,-0.2,-0.89,51012,49,2026-02-13,2026-02-13 16:00:17
CITW.N0000,2.0,2.1,2.1,2.0,2.0,0.0,0.0,463911,47,2026-02-13,2026-02-13 16:00:17
WATA.N0000,46.0,46.0,48.0,45.8,46.1,-0.1,-0.22,126393,213,2026-02-13,2026-02-13 16:00:17
WLTH.N0000,16.0,16.3,16.3,15.6,16.5,-0.5,-3.03,494160,460,2026-02-13,2026-02-13 16:00:17
WIND.N0000,48.1,48.2,48.2,47.6,47.8,0.3,0.63,38429,73,2026-02-13,2026-02-13 16:00:17
YORK.N0000,16.1,16.4,16.4,15.8,16.4,-0.3,-1.83,486993,394,2026-02-13,2026-02-13 16:00:17
