symbol,price,open,high,low,previous_close,change_rs,change_pct,share_volume,trade_volume,collection_date,collection_timestamp
SERV.N0000,19.2,19.2,19.2,19.2,19.1,0.1,0.52,8603,6,2026-02-13,2026-02-13 10:00:22
LHCL.N0000,109.0,112.0,112.0,109.0,109.0,0.0,0.0,2114,7,2026-02-13,2026-02-13 10:00:22
NEH.N0000,5500.0,5500.0,5500.0,5500.0,5523.25,-23.25,-0.42,1,1,2026-02-13,2026-02-13 10:00:22
TAFL.N0000,651.5,656.0,656.0,651.5,657.5,-6.0,-0.91,137,9,2026-02-13,2026-02-13 10:00:22
TKYO.N0000,107.0,106.5,107.0,106.5,106.25,0.75,0.71,1127,11,2026-02-13,2026-02-13 10:00:22
TKYO.X0000,86.0,86.5,86.5,86.0,86.3,-0.3,-0.35,41874,18,2026-02-13,2026-02-13 10:00:22
TRAN.N0000,57.0,57.0,57.0,57.0,57.0,0.0,0.0,49,1,2026-02-13,2026-02-13 10:00:22
UBF.N0000,3.1,3.1,3.2,3.0,3.0,0.1,3.33,513307,42,2026-02-13,2026-02-13 10:00:22
UDPL.N0000,159.25,159.25,159.25,159.25,159.25,0.0,0.0,30,2,2026-02-13,2026-02-13 10:00:22
UAL.N0000,80.0,80.0,80.0,79.7,80.1,-0.1,-0.12,71,4,2026-02-13,2026-02-13 10:00:22
UBC.N0000,14.7,15.0,15.0,14.5,14.8,-0.1,-0.68,46010,12,2026-02-13,2026-02-13 10:00:22
UML.N0000,37.7,39.8,40.0,37.7,38.7,-1.0,-2.58,367779,202,2026-02-13,2026-02-13 10:00:22
VFIN.N0000,104.0,104.0,105.0,104.0,105.0,-1.0,-0.95,5803,11,2026-02-13,2026-02-13 10:00:22
VONE.N0000,108.75,109.75,109.75,108.75,108.0,0.75,0.69,66,3,2026-02-13,2026-02-13 10:00:22
VPEL.N0000,16.7,16.4,17.1,16.2,15.3,1.4,9.15,890725,264,2026-02-13,2026-02-13 10:00:22
VLL.X0000,18.5,18.5,18.5,18.5,18.5,0.0,0.0,100,1,2026-02-13,2026-02-13 10:00:22
VLL.N0000,22.5,22.6,22.6,22.0,22.4,0.1,0.45,3080,6,2026-02-13,2026-02-13 10:00:22
CITW.N0000,2.0,2.1,2.1,2.0,2.0,0.0,0.0,5522,6,2026-02-13,2026-02-13 10:00:22
WATA.N0000,48.0,46.0,48.0,46.0,46.1,1.9,4.12,3867,9,2026-02-13,2026-02-13 10:00:22
WLTH.N0000,15.8,16.3,16.3,15.6,16.5,-0.7,-4.24,255360,216,2026-02-13,2026-02-13 10:00:22
WIND.N0000,47.7,48.2,48.2,47.7,47.8,-0.1,-0.21,3556,11,2026-02-13,2026-02-13 10:00:22
YORK.N0000,16.0,16.4,16.4,15.9,16.4,-0.4,-2.44,119477,113,2026-02-13,2026-02-13 10:00:22
